id,name,email,phone,company,city,state,zip,years_experience,transactions_last_year,priority_tier,cream_fit_score,source,scraped_at
CREAM-20260706-00757,Angela Reyes,angelar@outlook.com,(212) 210-3084,eXp Realty,Boulder,CO,81443,2,11,C,61,NAR Directory,2026-07-06T15:13:13Z
CREAM-20260706-00758,Paul Ruiz,paul.ruiz@outlook.com,(720) 604-8690,RE/MAX,McAllen,TX,79694,4,11,C,91,Website Lead,2026-07-06T13:40:33Z
CREAM-20260706-00759,Rachel Baker,rbaker@gmail.com,(407) 279-4815,Allie Beth Allman,Mesquite,TX,78505,15,74,C,71,NAR Directory,2026-07-06T03:25:51Z
CREAM-20260706-00760,Michelle Martin,michelle_martin@icloud.com,(980) 868-9813,eXp Realty,Pueblo,CO,81456,21,32,C,73,Referral Network,2026-07-06T07:17:53Z
CREAM-20260706-00761,Nancy Roberts,nancy_roberts@hotmail.com,(972) 525-6345,Briggs Freeman Sotheby's,Grand Prairie,TX,77413,12,52,C,71,Realtor.com,2026-07-06T08:00:29Z
CREAM-20260706-00762,Michael James,michael.james@gmail.com,(704) 872-6929,Coldwell Banker,McAllen,TX,76188,5,9,C,95,Cold Outreach,2026-07-06T10:26:11Z
CREAM-20260706-00763,Nicholas Bennett,nbennett@berkshirehathaway.com,(786) 651-1719,Berkshire Hathaway,Wilmington,NC,28415,18,52,C,78,Trade Show,2026-07-06T06:21:16Z
CREAM-20260706-00764,Amanda Ramos,amandaramos@yahoo.com,(469) 257-9718,Coldwell Banker,Boulder,CO,80273,5,8,C,76,LinkedIn,2026-07-06T19:25:25Z
CREAM-20260706-00765,George Harris,georgeharris@hotmail.com,(980) 286-4781,Keller Williams Realty,Irvine,CA,90439,1,12,C,91,Cold Outreach,2026-07-06T19:29:45Z
CREAM-20260706-00766,Janet Reed,janet.reed@kellerwilliams.com,(646) 614-7536,Keller Williams,Lorain,OH,45802,3,18,C,88,Brokerage Listings,2026-07-06T21:27:55Z
CREAM-20260706-00767,Elizabeth Thompson,elizabetht@hotmail.com,(415) 405-9157,Keller Williams,Boulder,CO,80225,0,2,C,95,Trade Show,2026-07-06T12:25:04Z
CREAM-20260706-00768,Amanda Evans,aevans@icloud.com,(310) 730-6150,Keller Williams Realty,Gainesville,FL,34662,5,18,C,70,Referral Network,2026-07-06T11:08:59Z
CREAM-20260706-00769,Eric Diaz,eric.diaz@aol.com,(980) 611-9312,Huntington Real Estate,Lorain,OH,45151,4,17,C,74,MLS Database,2026-07-06T12:23:41Z
CREAM-20260706-00770,Scott Rogers,scottr@exprealty.com,(214) 738-8735,eXp Realty,Concord,NC,28535,22,56,C,76,Referral Network,2026-07-06T00:06:16Z
CREAM-20260706-00771,Kevin Morgan,kevinm@me.com,(212) 965-4226,Berkshire Hathaway,McKinney,TX,76748,5,12,C,63,MLS Database,2026-07-06T21:12:44Z
CREAM-20260706-00772,Diane Campbell,diane.campbell@icloud.com,(512) 665-2184,8z Real Estate,Centennial,CO,81731,25,32,C,74,Facebook,2026-07-06T01:51:49Z
CREAM-20260706-00773,Anna Torres,anna.torres@gmail.com,(720) 323-4799,Cutler Real Estate,Hamilton,OH,44748,0,2,C,97,Realtor.com,2026-07-06T13:38:28Z
CREAM-20260706-00774,Gary Thompson,gthompson@icloud.com,(704) 669-5377,Douglas Elliman,Brownsville,TX,75958,19,73,C,75,Cold Outreach,2026-07-06T08:26:02Z
CREAM-20260706-00775,Ryan Allen,rallen@gmail.com,(714) 899-2541,Keller Williams,Utica,NY,10897,5,14,C,95,MLS Database,2026-07-06T19:37:57Z
CREAM-20260706-00776,Patrick Mendoza,pmendoza@hotmail.com,(919) 723-4390,Coldwell Banker,Lorain,OH,44827,2,7,C,100,Brokerage Listings,2026-07-06T04:56:30Z
CREAM-20260706-00777,Larry Ruiz,larryr@outlook.com,(786) 931-1975,Huntington Real Estate,Youngstown,OH,45116,4,10,C,61,MLS Database,2026-07-06T12:50:14Z
CREAM-20260706-00778,John Gutierrez,john.gutierrez@yahoo.com,(720) 914-5291,Douglas Elliman,Mount Vernon,NY,10626,0,4,C,100,LinkedIn,2026-07-06T19:46:36Z
CREAM-20260706-00779,Michelle Martin,michelle.martin@hotmail.com,(614) 535-8358,Berkshire Hathaway,Centennial,CO,81473,19,74,C,62,NAR Directory,2026-07-06T15:10:14Z
CREAM-20260706-00780,Christine Rogers,christine_rogers@yahoo.com,(718) 402-4791,Coldwell Banker,Palm Bay,FL,32329,2,4,C,96,Facebook,2026-07-06T15:53:53Z
CREAM-20260706-00781,Cynthia Richardson,cynthiarichardson@hotmail.com,(919) 592-2973,Keller Williams,Pasadena,TX,79125,19,78,C,95,Trade Show,2026-07-06T09:55:09Z
CREAM-20260706-00782,Cynthia Mendoza,cynthiam@longrealty.com,(512) 317-3893,Long Realty,Avondale,AZ,85175,2,4,C,73,MLS Database,2026-07-06T07:56:35Z
CREAM-20260706-00783,Shirley Richardson,shirley.richardson@century21.com,(704) 339-5099,Century 21,Miramar,FL,33186,0,2,C,60,Website Lead,2026-07-06T20:56:12Z
CREAM-20260706-00784,Mark Ortiz,mortiz@aol.com,(713) 728-6184,Keller Williams,Mesquite,TX,79108,25,39,C,68,Realtor.com,2026-07-06T16:33:27Z
CREAM-20260706-00785,Ryan Reed,ryan.reed@gmail.com,(919) 723-8765,Howard Hanna,Concord,NC,27761,22,71,C,67,Brokerage Listings,2026-07-06T20:46:41Z
CREAM-20260706-00786,Nicole Torres,nicoletorres@outlook.com,(646) 871-7139,Berkshire Hathaway,Coral Springs,FL,33433,20,53,C,69,Facebook,2026-07-06T23:09:02Z
CREAM-20260706-00787,Christine Peterson,christine_peterson@yahoo.com,(972) 369-8547,Sotheby's International,Hempstead,NY,13959,14,55,C,73,NAR Directory,2026-07-06T09:22:42Z
CREAM-20260706-00788,Kevin Gomez,kevin.gomez@yahoo.com,(305) 641-3400,eXp Realty,Hamilton,OH,44297,24,28,C,74,Website Lead,2026-07-06T01:17:01Z
CREAM-20260706-00789,Dennis Campbell,dennis_campbell@me.com,(214) 341-9483,RE/MAX,High Point,NC,27724,1,3,C,71,Website Lead,2026-07-06T15:23:19Z
CREAM-20260706-00790,Jason Hernandez,jason.hernandez@yahoo.com,(602) 246-5721,RE/MAX,Lorain,OH,43796,1,12,C,61,Referral Network,2026-07-06T09:44:20Z
CREAM-20260706-00791,Jeffrey Campbell,jeffreyc@me.com,(805) 687-6941,Keller Williams,Canton,OH,45938,3,12,C,77,Referral Network,2026-07-06T10:13:33Z
CREAM-20260706-00792,Elizabeth Morgan,elizabethmorgan@aol.com,(929) 472-5444,RE/MAX,Centennial,CO,81335,10,40,C,68,MLS Database,2026-07-06T16:53:06Z
CREAM-20260706-00793,Richard Ward,richardward@me.com,(646) 978-7168,Compass,Mount Vernon,NY,12677,1,7,C,100,Realtor.com,2026-07-06T10:48:15Z
CREAM-20260706-00794,Diane Powell,dianepowell@me.com,(512) 691-2865,Coldwell Banker,Coral Springs,FL,33992,3,17,C,65,Brokerage Listings,2026-07-06T18:36:44Z
CREAM-20260706-00795,Linda King,linda_king@gmail.com,(469) 346-2316,Keller Williams Realty,Irvine,CA,93453,4,13,C,70,MLS Database,2026-07-06T23:20:48Z
CREAM-20260706-00796,Linda Ward,lward@hotmail.com,(212) 732-7330,Cutler Real Estate,Lorain,OH,43738,23,75,C,62,Realtor.com,2026-07-06T23:44:08Z
CREAM-20260706-00797,Brenda Scott,brendascott@me.com,(407) 279-3640,Compass,Mount Vernon,NY,13360,2,11,C,92,NAR Directory,2026-07-06T18:02:13Z
CREAM-20260706-00798,Jennifer Sanchez,jennifersanchez@icloud.com,(303) 851-8741,eXp Realty,Mesquite,TX,75539,25,29,C,63,LinkedIn,2026-07-06T12:37:47Z
CREAM-20260706-00799,Christopher Sanchez,christopher_sanchez@outlook.com,(713) 616-7540,RE/MAX,High Point,NC,27373,3,9,C,87,Facebook,2026-07-06T22:25:32Z
CREAM-20260706-00800,Stephanie Cruz,scruz@berkshirehathaway.com,(415) 884-2733,Berkshire Hathaway,McAllen,TX,75679,9,29,C,79,NAR Directory,2026-07-06T01:36:15Z
CREAM-20260706-00801,Jack Garcia,jack.garcia@nestseekers.com,(334) 923-7855,Nest Seekers,Mount Vernon,NY,10558,5,19,C,77,Referral Network,2026-07-06T00:19:50Z
CREAM-20260706-00802,Anthony King,anthony_king@yahoo.com,(980) 905-4935,eXp Realty,Greenville,NC,27625,5,16,C,85,Realtor.com,2026-07-06T20:18:13Z
CREAM-20260706-00803,Lisa Cruz,lisa.cruz@me.com,(303) 964-1414,HER Realtors,Youngstown,OH,44945,7,15,C,98,NAR Directory,2026-07-06T13:06:37Z
CREAM-20260706-00804,Michael Bennett,michaelb@re/max.com,(714) 745-6089,RE/MAX,Brownsville,TX,76110,4,18,C,81,Referral Network,2026-07-06T08:36:02Z
CREAM-20260706-00805,Pamela Allen,pamela.allen@compass.com,(234) 838-5542,Compass,Boulder,CO,80956,22,76,C,66,NAR Directory,2026-07-06T13:02:52Z
CREAM-20260706-00806,Daniel Walker,dwalker@berkshirehathaway.com,(256) 359-5115,Berkshire Hathaway,Greenville,NC,28750,22,55,C,87,Cold Outreach,2026-07-06T23:32:06Z
CREAM-20260706-00807,Christine Cook,ccook@compass.com,(310) 845-4129,Compass,Mount Vernon,NY,12393,3,21,C,60,Trade Show,2026-07-06T22:32:57Z
CREAM-20260706-00808,Robert Rivera,robertr@gmail.com,(805) 828-8645,Coldwell Banker,Irvine,CA,96491,24,45,C,73,Trade Show,2026-07-06T22:58:38Z
CREAM-20260706-00809,Joseph Kelly,josephkelly@me.com,(303) 672-9592,Keller Williams,Mesquite,TX,77759,17,35,C,95,Website Lead,2026-07-06T06:37:55Z
CREAM-20260706-00810,Christopher Chavez,cchavez@russelllyonsothebys.com,(303) 569-2559,Russell Lyon Sotheby's,Avondale,AZ,85385,6,20,C,66,Facebook,2026-07-06T10:32:29Z
CREAM-20260706-00811,Angela Cooper,angela.cooper@hotmail.com,(602) 835-9370,Douglas Elliman,Hempstead,NY,11169,2,3,C,91,Referral Network,2026-07-06T02:00:47Z
CREAM-20260706-00812,Eric Perez,ericperez@me.com,(334) 936-7318,Allie Beth Allman,McKinney,TX,78936,18,67,C,97,Referral Network,2026-07-06T09:57:33Z
CREAM-20260706-00813,William Taylor,william_taylor@me.com,(256) 318-3283,Coldwell Banker,Avondale,AZ,86287,19,61,C,90,Realtor.com,2026-07-06T22:42:50Z
CREAM-20260706-00814,Margaret Stewart,margaret_stewart@aol.com,(234) 949-1257,Cutler Real Estate,Lorain,OH,45313,1,7,C,81,Facebook,2026-07-06T09:55:13Z
CREAM-20260706-00815,Kevin Perez,kevin_perez@outlook.com,(404) 579-3049,Berkshire Hathaway,Pasadena,TX,79887,22,38,C,65,NAR Directory,2026-07-06T10:36:46Z
CREAM-20260706-00816,Sarah Harris,sarah.harris@allentate.com,(404) 619-2126,Allen Tate,Greenville,NC,28182,8,34,C,64,Trade Show,2026-07-06T04:02:15Z
CREAM-20260706-00817,Alexander Ruiz,alexander.ruiz@livsothebys.com,(234) 286-7996,LIV Sotheby's,Pueblo,CO,81156,2,9,C,65,Facebook,2026-07-06T17:45:54Z
CREAM-20260706-00818,Kimberly Johnson,kimberlyj@yahoo.com,(929) 775-8148,Long Realty,Peoria,AZ,86704,1,7,C,74,Cold Outreach,2026-07-06T01:15:32Z
CREAM-20260706-00819,Maria Rivera,maria.rivera@outlook.com,(720) 777-3011,HER Realtors,Hamilton,OH,44673,1,10,C,91,NAR Directory,2026-07-06T06:52:49Z
CREAM-20260706-00820,Raymond Reyes,raymondr@allentate.com,(513) 700-9475,Allen Tate,Greenville,NC,28727,5,19,C,83,MLS Database,2026-07-06T10:11:21Z
CREAM-20260706-00821,Emma Brooks,emma_brooks@icloud.com,(305) 274-7167,Sotheby's International,Irvine,CA,90492,1,10,C,65,Referral Network,2026-07-06T06:37:34Z
CREAM-20260706-00822,Elizabeth Wilson,elizabethw@kellerwilliams.com,(310) 546-4507,Keller Williams,Surprise,AZ,86556,2,12,C,96,Trade Show,2026-07-06T22:09:11Z
CREAM-20260706-00823,Catherine Johnson,catherinejohnson@gmail.com,(646) 689-3084,Coldwell Banker,Yuma,AZ,85411,16,68,C,71,Cold Outreach,2026-07-06T10:58:17Z
CREAM-20260706-00824,Raymond Allen,raymond_allen@gmail.com,(234) 660-5377,RE/MAX,Pasadena,TX,79661,5,12,C,95,Referral Network,2026-07-06T22:57:32Z
CREAM-20260706-00825,Nicole Jenkins,njenkins@aol.com,(602) 561-5398,Coldwell Banker,Oxnard,CA,96785,25,61,C,70,LinkedIn,2026-07-06T04:07:24Z
CREAM-20260706-00826,Shirley Gutierrez,sgutierrez@briggsfreemansothebys.com,(720) 753-9843,Briggs Freeman Sotheby's,Brownsville,TX,78365,22,49,C,100,Cold Outreach,2026-07-06T02:56:38Z
CREAM-20260706-00827,Sarah Ramirez,sarahr@coldwellbanker.com,(310) 855-6155,Coldwell Banker,High Point,NC,27462,6,24,C,99,MLS Database,2026-07-06T20:51:06Z
CREAM-20260706-00828,Nancy Chavez,nchavez@howardhanna.com,(916) 574-2857,Howard Hanna,Concord,NC,28666,1,6,C,88,LinkedIn,2026-07-06T20:36:14Z
CREAM-20260706-00829,Larry Watson,lwatson@kellerwilliams.com,(334) 661-2008,Keller Williams,Centennial,CO,80613,5,14,C,76,Trade Show,2026-07-06T15:50:11Z
CREAM-20260706-00830,Jeffrey Sanchez,jeffrey_sanchez@outlook.com,(916) 383-6408,RE/MAX,McKinney,TX,77592,5,9,C,75,Brokerage Listings,2026-07-06T21:01:45Z
CREAM-20260706-00831,Andrew Richardson,arichardson@howardhanna.com,(415) 693-5342,Howard Hanna,Concord,NC,28993,10,43,C,95,MLS Database,2026-07-06T09:33:10Z
CREAM-20260706-00832,Scott Turner,scottt@berkshirehathaway.com,(303) 893-8855,Berkshire Hathaway,McAllen,TX,75705,0,4,C,70,Facebook,2026-07-06T07:14:49Z
CREAM-20260706-00833,Melissa Martin,melissam@me.com,(919) 528-1162,Berkshire Hathaway,West Palm Beach,FL,33895,10,26,C,71,Facebook,2026-07-06T18:23:58Z
CREAM-20260706-00834,Shirley Rodriguez,srodriguez@gmail.com,(407) 884-9822,Berkshire Hathaway,Youngstown,OH,43292,0,0,C,76,Trade Show,2026-07-06T17:59:16Z
CREAM-20260706-00835,Brandon Morales,brandonm@icloud.com,(310) 658-7032,HER Realtors,Hamilton,OH,43937,18,58,C,100,NAR Directory,2026-07-06T10:51:45Z
CREAM-20260706-00836,Kenneth Patel,kpatel@gmail.com,(212) 899-7939,Sotheby's International,Fremont,CA,91198,5,24,C,94,Website Lead,2026-07-06T11:30:57Z
CREAM-20260706-00837,Daniel Ortiz,dortiz@gmail.com,(334) 622-6799,HER Realtors,Hamilton,OH,45134,5,9,C,77,NAR Directory,2026-07-06T11:05:15Z
CREAM-20260706-00838,George Lopez,georgelopez@gmail.com,(404) 926-2550,Keller Williams Realty,Coral Springs,FL,34402,1,4,C,66,MLS Database,2026-07-06T06:23:40Z
CREAM-20260706-00839,Frank Edwards,frank.edwards@brownharrisstevens.com,(919) 906-6723,Brown Harris Stevens,Mount Vernon,NY,11158,4,11,C,96,Trade Show,2026-07-06T20:55:14Z
CREAM-20260706-00840,Donald Perry,donaldp@re/max.com,(704) 673-5054,RE/MAX,Avondale,AZ,86428,3,8,C,78,Brokerage Listings,2026-07-06T02:14:14Z
CREAM-20260706-00841,Kathleen Powell,kpowell@outlook.com,(972) 471-3284,Douglas Elliman,Troy,NY,14462,15,35,C,68,Facebook,2026-07-06T03:32:37Z
CREAM-20260706-00842,Katherine Carter,katherinec@coldwellbanker.com,(513) 956-2740,Coldwell Banker,Grand Prairie,TX,75884,1,3,C,69,MLS Database,2026-07-06T22:26:40Z
CREAM-20260706-00843,Gary Hughes,gary.hughes@aol.com,(805) 646-9098,Pacific Sotheby's,Oxnard,CA,92951,14,44,C,68,Cold Outreach,2026-07-06T21:28:08Z
CREAM-20260706-00844,Katherine Ward,kward@exprealty.com,(303) 315-1154,eXp Realty,West Palm Beach,FL,34116,3,13,C,96,Referral Network,2026-07-06T19:25:19Z
CREAM-20260706-00845,Joseph Myers,josephmyers@hotmail.com,(720) 987-2931,Keller Williams,Utica,NY,14509,0,1,C,93,Realtor.com,2026-07-06T15:47:35Z
CREAM-20260706-00846,Samuel Martinez,samuel_martinez@hotmail.com,(718) 561-5346,Compass,Irvine,CA,93121,1,12,C,71,NAR Directory,2026-07-06T11:03:01Z
CREAM-20260706-00847,Jonathan Walker,jonathan_walker@hotmail.com,(310) 682-1988,Briggs Freeman Sotheby's,Brownsville,TX,76684,3,20,C,69,Brokerage Listings,2026-07-06T06:43:33Z
CREAM-20260706-00848,Barbara Miller,barbara.miller@me.com,(334) 434-5904,RE/MAX,Pueblo,CO,81675,3,17,C,72,LinkedIn,2026-07-06T15:09:05Z
CREAM-20260706-00849,Sharon Gomez,sharon.gomez@coldwellbanker.com,(415) 736-9453,Coldwell Banker,High Point,NC,27231,0,4,C,81,Cold Outreach,2026-07-06T12:36:47Z
CREAM-20260706-00850,Mary Peterson,mary.peterson@re/max.com,(614) 952-4936,RE/MAX,Miramar,FL,32971,1,8,C,82,MLS Database,2026-07-06T13:32:16Z
CREAM-20260706-00851,Janet Perry,janet.perry@coldwellbanker.com,(214) 226-3470,Coldwell Banker,Wilmington,NC,28254,19,36,C,98,Referral Network,2026-07-06T13:08:23Z
CREAM-20260706-00852,Barbara Ruiz,barbara_ruiz@outlook.com,(786) 989-9021,RE/MAX,Avondale,AZ,86375,16,34,C,94,NAR Directory,2026-07-06T09:24:15Z
CREAM-20260706-00853,Gary Ramos,gramos@coldwellbanker.com,(256) 519-4185,Coldwell Banker,Canton,OH,44649,2,4,C,90,LinkedIn,2026-07-06T00:31:25Z
CREAM-20260706-00854,Thomas Edwards,thomasedwards@outlook.com,(980) 350-5949,RE/MAX,Centennial,CO,80343,2,5,C,98,Referral Network,2026-07-06T09:45:29Z
CREAM-20260706-00855,Gregory Lee,gregory_lee@hotmail.com,(720) 302-4706,HER Realtors,Youngstown,OH,43531,9,40,C,64,Realtor.com,2026-07-06T11:45:03Z
CREAM-20260706-00856,Jonathan Morris,jonathan_morris@outlook.com,(212) 828-3947,LIV Sotheby's,Westminster,CO,80296,0,3,C,87,Facebook,2026-07-06T14:00:51Z
CREAM-20260706-00857,Cynthia Wright,cynthia.wright@icloud.com,(334) 544-5709,Compass,Utica,NY,13695,3,15,C,65,Facebook,2026-07-06T19:37:25Z
CREAM-20260706-00858,Rachel Cox,rcox@compass.com,(214) 706-9315,Compass,High Point,NC,27438,4,9,C,88,Realtor.com,2026-07-06T14:56:54Z
CREAM-20260706-00859,Lisa Jackson,ljackson@me.com,(602) 291-9680,Pacific Sotheby's,Moreno Valley,CA,90676,14,43,C,77,Cold Outreach,2026-07-06T14:20:58Z
CREAM-20260706-00860,Margaret Smith,margarets@gmail.com,(980) 399-5003,Coldwell Banker,Hamilton,OH,44905,1,6,C,81,Cold Outreach,2026-07-06T01:20:05Z
CREAM-20260706-00861,Margaret Young,margaret.young@yahoo.com,(310) 725-9339,eXp Realty,Pueblo,CO,81415,2,9,C,65,Referral Network,2026-07-06T03:04:56Z
CREAM-20260706-00862,Ronald Patel,ronaldp@century21.com,(805) 498-1199,Century 21,Palm Bay,FL,34179,16,46,C,84,Brokerage Listings,2026-07-06T06:19:10Z
CREAM-20260706-00863,Eric Howard,erich@aol.com,(512) 705-7357,Compass,Coral Springs,FL,32352,21,57,C,93,Referral Network,2026-07-06T05:38:21Z
CREAM-20260706-00864,Laura Cooper,lcooper@kellerwilliams.com,(415) 719-4990,Keller Williams,Avondale,AZ,86895,6,25,C,65,Trade Show,2026-07-06T05:28:26Z
CREAM-20260706-00865,Brandon Reyes,brandon.reyes@icloud.com,(646) 542-9801,RE/MAX,Youngstown,OH,45291,1,12,C,67,MLS Database,2026-07-06T13:24:05Z
CREAM-20260706-00866,Larry Evans,larryevans@outlook.com,(602) 657-4883,Berkshire Hathaway HomeServices,Huntington Beach,CA,91725,0,3,C,74,Facebook,2026-07-06T03:25:28Z
CREAM-20260706-00867,Michael Hughes,michaelh@berkshirehathaway.com,(704) 789-1564,Berkshire Hathaway,Westminster,CO,80263,20,56,C,85,Realtor.com,2026-07-06T09:32:51Z
CREAM-20260706-00868,Larry Richardson,lrichardson@yahoo.com,(972) 425-8684,Douglas Elliman,Gainesville,FL,33411,7,20,C,84,Brokerage Listings,2026-07-06T21:42:19Z
CREAM-20260706-00869,Michelle Wright,michelle.wright@hotmail.com,(214) 939-8313,Douglas Elliman,White Plains,NY,12305,7,32,C,81,LinkedIn,2026-07-06T08:45:29Z
CREAM-20260706-00870,Jason Young,jason.young@kellerwilliamsrealty.com,(919) 605-8566,Keller Williams Realty,Coral Springs,FL,34385,24,37,C,74,Brokerage Listings,2026-07-06T22:13:41Z
CREAM-20260706-00871,Aaron Moore,aaron.moore@yahoo.com,(614) 502-3269,8z Real Estate,Boulder,CO,80292,4,22,C,86,Facebook,2026-07-06T00:31:27Z
CREAM-20260706-00872,Joseph Davis,joseph_davis@icloud.com,(713) 292-8417,eXp Realty,Coral Springs,FL,32929,0,2,C,91,Cold Outreach,2026-07-06T10:14:05Z
CREAM-20260706-00873,Mark Martin,mark.martin@icloud.com,(614) 566-5177,Coldwell Banker,Pasadena,TX,78751,2,11,C,66,Cold Outreach,2026-07-06T01:25:45Z
CREAM-20260706-00874,Richard Allen,richard_allen@gmail.com,(972) 571-4875,Coldwell Banker,Hamilton,OH,43768,1,6,C,84,Trade Show,2026-07-06T03:22:56Z
CREAM-20260706-00875,Eric Brown,ericb@hotmail.com,(415) 257-6728,Halstead,Troy,NY,13505,6,38,C,83,Website Lead,2026-07-06T13:58:46Z
CREAM-20260706-00876,Eric Morris,emorris@yahoo.com,(256) 416-6428,Coldwell Banker,Centennial,CO,80749,21,61,C,96,Brokerage Listings,2026-07-06T08:15:40Z
CREAM-20260706-00877,Lisa Campbell,lisa.campbell@berkshirehathawayhomeservices.com,(214) 328-8344,Berkshire Hathaway HomeServices,Irvine,CA,95119,2,4,C,74,Website Lead,2026-07-06T00:06:26Z
CREAM-20260706-00878,Rebecca Jenkins,rebecca.jenkins@hotmail.com,(334) 412-3977,Douglas Elliman,Pasadena,TX,76214,6,36,C,99,MLS Database,2026-07-06T17:03:14Z
CREAM-20260706-00879,Nancy Ramirez,nramirez@kellerwilliams.com,(513) 437-1194,Keller Williams,Boulder,CO,81475,2,6,C,73,Cold Outreach,2026-07-06T21:41:39Z
CREAM-20260706-00880,Jason Gomez,jasong@me.com,(513) 937-4098,RE/MAX,Modesto,CA,90221,13,78,C,71,MLS Database,2026-07-06T16:15:35Z
CREAM-20260706-00881,Debra Rogers,debrar@douglaselliman.com,(305) 817-9078,Douglas Elliman,Miramar,FL,33464,1,5,C,61,NAR Directory,2026-07-06T09:55:28Z
CREAM-20260706-00882,Ashley Johnson,ashley.johnson@gmail.com,(972) 875-6764,Russell Lyon Sotheby's,Peoria,AZ,86863,25,72,C,84,Referral Network,2026-07-06T13:20:19Z
CREAM-20260706-00883,Dorothy Ward,dorothy_ward@yahoo.com,(407) 357-6526,Douglas Elliman,Palm Bay,FL,34905,2,5,C,86,NAR Directory,2026-07-06T18:01:21Z
CREAM-20260706-00884,David Gonzalez,davidg@me.com,(310) 765-6317,eXp Realty,Modesto,CA,90577,11,78,C,65,Referral Network,2026-07-06T10:53:42Z
CREAM-20260706-00885,Carolyn Roberts,croberts@aol.com,(786) 365-1724,Brown Harris Stevens,Troy,NY,11942,21,53,C,92,Cold Outreach,2026-07-06T00:25:34Z
CREAM-20260706-00886,Timothy Clark,tclark@gmail.com,(303) 827-9489,RE/MAX,Boulder,CO,81759,2,9,C,88,Cold Outreach,2026-07-06T04:49:01Z
CREAM-20260706-00887,Amanda Rivera,amanda.rivera@icloud.com,(713) 556-8251,HomeSmart,Surprise,AZ,85609,0,0,C,93,Website Lead,2026-07-06T01:02:16Z
CREAM-20260706-00888,Betty Russell,bettyr@exprealty.com,(512) 418-8653,eXp Realty,Moreno Valley,CA,91665,4,14,C,62,Trade Show,2026-07-06T02:56:56Z
CREAM-20260706-00889,James Scott,james.scott@berkshirehathaway.com,(310) 698-4416,Berkshire Hathaway,Avondale,AZ,86408,4,24,C,88,Website Lead,2026-07-06T21:05:55Z
CREAM-20260706-00890,Christine Johnson,christine_johnson@outlook.com,(720) 376-2489,Berkshire Hathaway,Hamilton,OH,44280,2,9,C,83,Trade Show,2026-07-06T05:01:53Z
CREAM-20260706-00891,Matthew Hall,matthew.hall@outlook.com,(469) 743-4061,Keller Williams,McKinney,TX,77739,1,11,C,72,MLS Database,2026-07-06T00:48:54Z
CREAM-20260706-00892,Kimberly Lee,klee@outlook.com,(714) 964-2730,LIV Sotheby's,Centennial,CO,80467,16,30,C,79,Referral Network,2026-07-06T02:07:07Z
CREAM-20260706-00893,Ruth King,ruthk@re/max.com,(305) 754-7552,RE/MAX,Westminster,CO,80171,4,10,C,69,Cold Outreach,2026-07-06T22:06:04Z
CREAM-20260706-00894,Alexander Price,alexander.price@icloud.com,(513) 533-9238,eXp Realty,Mesquite,TX,77603,11,69,C,100,Trade Show,2026-07-06T03:16:51Z
CREAM-20260706-00895,Dorothy Harris,dorothy.harris@gmail.com,(305) 506-1617,Compass,West Palm Beach,FL,33222,3,13,C,91,Facebook,2026-07-06T00:01:37Z
CREAM-20260706-00896,Ruth Carter,ruth.carter@re/max.com,(415) 638-7933,RE/MAX,Gainesville,FL,32829,3,13,C,69,Referral Network,2026-07-06T17:11:40Z
CREAM-20260706-00897,Andrew Kim,andrew.kim@gmail.com,(212) 297-6968,Berkshire Hathaway,Hamilton,OH,44153,12,28,C,91,NAR Directory,2026-07-06T12:03:51Z
CREAM-20260706-00898,Ruth Johnson,rjohnson@longrealty.com,(469) 622-3765,Long Realty,Peoria,AZ,86453,1,9,C,91,Facebook,2026-07-06T16:39:49Z
CREAM-20260706-00899,Michael Rivera,michael.rivera@kellerwilliams.com,(646) 919-6088,Keller Williams,Troy,NY,13209,22,40,C,95,Facebook,2026-07-06T23:47:46Z
CREAM-20260706-00900,David Green,david.green@aol.com,(305) 855-8404,LIV Sotheby's,Pueblo,CO,81705,4,8,C,75,Cold Outreach,2026-07-06T03:07:08Z
CREAM-20260706-00901,David Richardson,davidrichardson@yahoo.com,(305) 354-3166,Cutler Real Estate,Youngstown,OH,43584,5,12,C,66,Brokerage Listings,2026-07-06T09:38:17Z
CREAM-20260706-00902,Michael Ross,michael.ross@douglaselliman.com,(310) 598-2641,Douglas Elliman,Mount Vernon,NY,12772,9,39,C,69,Referral Network,2026-07-06T20:03:44Z
CREAM-20260706-00903,John Wright,jwright@me.com,(919) 850-9312,Cutler Real Estate,Lorain,OH,43764,25,48,C,63,Website Lead,2026-07-06T01:16:25Z
CREAM-20260706-00904,Debra Patel,debra.patel@compass.com,(513) 745-5758,Compass,Oxnard,CA,95572,21,73,C,91,Facebook,2026-07-06T23:07:56Z
CREAM-20260706-00905,Mary Cruz,mary.cruz@allentate.com,(972) 722-1949,Allen Tate,Wilmington,NC,28959,19,79,C,91,Realtor.com,2026-07-06T03:18:57Z
CREAM-20260706-00906,Emma Adams,emma.adams@aol.com,(980) 363-2693,Coldwell Banker,Palm Bay,FL,32187,0,2,C,81,Realtor.com,2026-07-06T14:43:38Z
CREAM-20260706-00907,Justin Scott,justin.scott@compass.com,(602) 355-8647,Compass,Clearwater,FL,32243,21,62,C,97,Referral Network,2026-07-06T02:58:35Z
CREAM-20260706-00908,Frank Mendoza,fmendoza@aol.com,(929) 459-6850,Coldwell Banker,McAllen,TX,77688,9,27,C,73,Facebook,2026-07-06T10:54:22Z
