id,full_name,first_name,last_name,email,phone,brokerage,metro_area,state,city,years_experience,transactions_12mo,transaction_volume,sales_volume,license_number,license_state,rating,cream_fit_score,priority_tier,priority,source,scraped_at
229,Judy Ramos,Judy,Ramos,judy.ramos@realtor.com,(678) 521-8288,Berkshire Hathaway HomeServices Florida,Phoenix,AZ,Phoenix,0,8,8,5235136,AZ196584,AZ,4.4,82,A,A,realtor_scraper,2026-05-25T07:07:18.021230+00:00
683,Alice Morales,Alice,Morales,amorales@gmail.com,(803) 986-3696,Gibson Sotheby's,Columbus,OH,Columbus,2,10,10,4251190,OH331147,OH,4.5,73,B,B,realtor_scraper,2026-05-25T07:07:18.032464+00:00
148,Jacob Powell,Jacob,Powell,jpowell@hotmail.com,(831) 925-1909,Coldwell Banker Residential,San Francisco,CA,San Francisco,2,4,4,2331904,CA8786160,CA,4.3,80,A,A,realtor_scraper,2026-05-25T07:07:18.013327+00:00
579,Anthony Scott,Anthony,Scott,anthony63@gmail.com,(773) 283-3719,Pacific Union,Richmond,VA,Richmond,16,19,19,10609296,VA989214,VA,4.3,94,B,B,realtor_scraper,2026-05-25T07:07:18.029407+00:00
629,Heather Adams,Heather,Adams,heathera@kw.com,(878) 524-4997,Beacham & Company,Charlotte,NC,Charlotte,22,18,18,12217032,NC785426,NC,4.1,91,B,B,realtor_scraper,2026-05-25T07:07:18.031821+00:00
210,Pamela White,Pamela,White,pamela_white@gmail.com,(567) 829-5415,RealtySouth,Fort Lauderdale,FL,Fort Lauderdale,0,4,4,1083828,FL114179,FL,4.2,78,A,A,realtor_scraper,2026-05-25T07:07:18.014514+00:00
95,Vincent Hughes,Vincent,Hughes,hughes.vincent@kw.com,(857) 466-5574,Berkshire Hathaway HomeServices California,San Jose,CA,San Jose,19,20,20,6788800,CA1569253,CA,4.1,84,A,A,realtor_scraper,2026-05-25T07:07:18.012408+00:00
957,Rebecca Walker,Rebecca,Walker,rebeccaw@outlook.com,(272) 397-1349,Russ Lyon Sotheby's,Cheyenne,WY,Cheyenne,6,40,40,20765840,WY982793,WY,3.7,74,C,C,realtor_scraper,2026-05-25T07:07:18.041311+00:00
306,Brandon Myers,Brandon,Myers,brandonm@remax.net,(386) 244-3664,RE/MAX,Boulder,CO,Boulder,2,8,8,4013536,CO504688,CO,3.8,76,A,A,realtor_scraper,2026-05-25T07:07:18.022612+00:00
459,Donald Roberts,Donald,Roberts,donald27@compass.com,(737) 896-4666,RE/MAX Advantage,Cincinnati,OH,Cincinnati,12,35,35,17070795,OH390615,OH,3.6,95,B,B,realtor_scraper,2026-05-25T07:07:18.025483+00:00
578,Austin Butler,Austin,Butler,abutler@outlook.com,(272) 808-9407,Mark Spain Real Estate,Philadelphia,PA,Philadelphia,6,15,15,6401010,PA371613,PA,4.2,93,B,B,realtor_scraper,2026-05-25T07:07:18.029395+00:00
983,Wayne Howard,Wayne,Howard,wayne_howard@kw.com,(910) 635-2191,Berkshire Hathaway HomeServices PenFed,Huntsville,AL,Huntsville,8,34,34,18745186,AL367102,AL,4.9,63,C,C,realtor_scraper,2026-05-25T07:07:18.041607+00:00
889,Patricia Phillips,Patricia,Phillips,patriciap@hotmail.com,(309) 379-2737,Gibson Sotheby's,New Orleans,LA,New Orleans,15,25,25,18405300,LA574118,LA,4.5,95,C,C,realtor_scraper,2026-05-25T07:07:18.034801+00:00
755,Wayne Hill,Wayne,Hill,wayneh@realtor.com,(805) 501-5656,HomeSmart,Fargo,ND,Fargo,10,20,20,8153320,ND517003,ND,3.6,82,C,C,realtor_scraper,2026-05-25T07:07:18.033316+00:00
833,Nancy Baker,Nancy,Baker,nancy_baker@realtor.com,(304) 714-4370,Golden Gate Sotheby's,Missoula,MT,Missoula,6,39,39,14399853,MT190296,MT,3.9,94,C,C,realtor_scraper,2026-05-25T07:07:18.034178+00:00
857,Judy Moreno,Judy,Moreno,judym@hotmail.com,(607) 419-3274,Gardner Realtors,Baton Rouge,LA,Baton Rouge,3,17,17,8553482,LA621013,LA,4.9,75,C,C,realtor_scraper,2026-05-25T07:07:18.034422+00:00
509,Bryan Adams,Bryan,Adams,badams@yahoo.com,(810) 772-8347,The Boutique Real Estate Group,Bend,OR,Bend,23,27,27,17108199,OR788279,OR,3.9,69,B,B,realtor_scraper,2026-05-25T07:07:18.026225+00:00
792,Russell Hayes,Russell,Hayes,hayes.russell@hotmail.com,(623) 246-1611,William Pitt Sotheby's,Burlington,VT,Burlington,16,44,44,28924500,VT834072,VT,4.7,91,C,C,realtor_scraper,2026-05-25T07:07:18.033744+00:00
49,Patrick Howard,Patrick,Howard,phoward@yahoo.com,(480) 394-5970,Partners Trust,Tacoma,WA,Tacoma,1,5,5,2586580,WA779748,WA,4.8,88,A,A,realtor_scraper,2026-05-25T07:07:18.011427+00:00
352,Jerry Roberts,Jerry,Roberts,jerry18@remax.net,(989) 936-9868,Realty ONE Group,Boston,MA,Boston,2,7,7,2327458,MA230430,MA,4.1,67,A,A,realtor_scraper,2026-05-25T07:07:18.023677+00:00
418,Tyler Cole,Tyler,Cole,tcole@gmail.com,(510) 823-9057,Sierra Sotheby's,Indianapolis,IN,Indianapolis,1,7,7,4209576,IN251810,IN,4.2,76,B,B,realtor_scraper,2026-05-25T07:07:18.024894+00:00
640,Sean Baker,Sean,Baker,sean_baker@outlook.com,(432) 835-4446,RealtySouth,Columbus,OH,Columbus,16,39,39,17537559,OH208340,OH,4.1,67,B,B,realtor_scraper,2026-05-25T07:07:18.031937+00:00
787,Gary Rivera,Gary,Rivera,gary_rivera@coldwellbanker.com,(716) 471-2810,Lyon Real Estate,Fayetteville,AR,Fayetteville,16,44,44,18888936,AR592218,AR,4.3,74,C,C,realtor_scraper,2026-05-25T07:07:18.033694+00:00
135,Grace Lewis,Grace,Lewis,grace52@kw.com,(609) 594-3213,Douglas Elliman,New York,NY,New York,9,33,33,20255433,NY349461,NY,4.9,85,A,A,realtor_scraper,2026-05-25T07:07:18.013103+00:00
328,Angela Gonzalez,Angela,Gonzalez,angela.gonzalez@coldwellbanker.com,(580) 870-9643,Coldwell Banker,Dallas,TX,Dallas,4,11,11,5380980,TX839775,TX,4.9,63,A,A,realtor_scraper,2026-05-25T07:07:18.023288+00:00
538,Emily Wilson,Emily,Wilson,emily72@exp.com,(615) 660-6713,Realty ONE Group,Cincinnati,OH,Cincinnati,19,24,24,6624744,OH621587,OH,3.9,95,B,B,realtor_scraper,2026-05-25T07:07:18.028675+00:00
947,Abigail Thomas,Abigail,Thomas,athomas@kw.com,(919) 278-3314,Briggs Freeman Sotheby's,New Haven,CT,New Haven,22,41,41,28558960,CT919195,CT,4.9,64,C,C,realtor_scraper,2026-05-25T07:07:18.041193+00:00
454,Janice Myers,Janice,Myers,janicem@exp.com,(351) 913-4305,TTR Sotheby's,Baltimore,MD,Baltimore,1,9,9,6036633,MD323972,MD,4.2,79,B,B,realtor_scraper,2026-05-25T07:07:18.025415+00:00
247,Janice Gonzales,Janice,Gonzales,janice_gonzales@coldwellbanker.com,(617) 392-9423,Coldwell Banker Residential,Sandy Springs,GA,Sandy Springs,11,21,21,15184575,GA945663,GA,4.8,82,A,A,realtor_scraper,2026-05-25T07:07:18.021618+00:00
799,Douglas Griffin,Douglas,Griffin,douglasg@compass.com,(762) 592-7753,Compass,Tulsa,OK,Tulsa,17,33,33,9234225,OK998336,OK,4.9,65,C,C,realtor_scraper,2026-05-25T07:07:18.033812+00:00
441,Charles Ruiz,Charles,Ruiz,charles_ruiz@remax.net,(917) 576-2420,Engel & Völkers,Bethesda,MD,Bethesda,1,5,5,3402790,MD165030,MD,3.8,63,B,B,realtor_scraper,2026-05-25T07:07:18.025226+00:00
76,Larry Gutierrez,Larry,Gutierrez,larry38@realtor.com,(205) 702-3572,Dave Perry-Miller,Evanston,IL,Evanston,3,21,21,14884107,IL184099,IL,4.6,81,A,A,realtor_scraper,2026-05-25T07:07:18.011920+00:00
29,Eric Bell,Eric,Bell,eric.bell@kw.com,(718) 604-8769,Sierra Sotheby's,Phoenix,AZ,Phoenix,12,20,20,6365360,AZ648201,AZ,4.1,75,A,A,realtor_scraper,2026-05-25T07:07:18.011104+00:00
79,Harold Cooper,Harold,Cooper,harold_cooper@coldwellbanker.com,(720) 994-2040,Green Residential,Atlanta,GA,Atlanta,24,27,27,19291554,GA630083,GA,4.9,87,A,A,realtor_scraper,2026-05-25T07:07:18.011979+00:00
164,Adam Green,Adam,Green,adamg@remax.net,(208) 856-5409,Latter & Blum,Dallas,TX,Dallas,9,19,19,12946676,TX493460,TX,3.8,66,A,A,realtor_scraper,2026-05-25T07:07:18.013620+00:00
200,Megan Jordan,Megan,Jordan,meganj@outlook.com,(862) 949-3874,Corcoran,Boulder,CO,Boulder,3,24,24,17052288,CO564685,CO,3.8,95,A,A,realtor_scraper,2026-05-25T07:07:18.014203+00:00
576,Jacqueline Patel,Jacqueline,Patel,jacqueline61@realtor.com,(401) 848-7541,Realty Executives,Minneapolis,MN,Minneapolis,25,39,39,20937774,MN966070,MN,4.3,97,B,B,realtor_scraper,2026-05-25T07:07:18.029370+00:00
700,Elizabeth Griffin,Elizabeth,Griffin,elizabethg@exp.com,(567) 902-4244,eXp Realty,Henderson,NV,Henderson,19,45,45,11668680,NV519799,NV,3.8,81,B,B,realtor_scraper,2026-05-25T07:07:18.032709+00:00
860,Dylan Davis,Dylan,Davis,ddavis@kw.com,(838) 695-4771,Berkshire Hathaway HomeServices Fox & Roach,Baton Rouge,LA,Baton Rouge,14,37,37,23498256,LA715485,LA,4.6,77,C,C,realtor_scraper,2026-05-25T07:07:18.034453+00:00
311,Larry Morgan,Larry,Morgan,morgan.larry@compass.com,(510) 751-8077,Compass,Cambridge,MA,Cambridge,5,9,9,4145526,MA127000,MA,4.3,76,A,A,realtor_scraper,2026-05-25T07:07:18.022973+00:00
689,Hannah Moore,Hannah,Moore,hannahm@coldwellbanker.com,(682) 575-8021,The Boutique Real Estate Group,Fort Wayne,IN,Fort Wayne,15,23,23,13229048,IN721200,IN,4.3,67,B,B,realtor_scraper,2026-05-25T07:07:18.032527+00:00
938,Deborah Reynolds,Deborah,Reynolds,deborah.reynolds@kw.com,(364) 692-9068,William Pitt Sotheby's,Tulsa,OK,Tulsa,23,34,34,23062404,OK660017,OK,4.9,94,C,C,realtor_scraper,2026-05-25T07:07:18.035558+00:00
61,Mark Moreno,Mark,Moreno,mark92@yahoo.com,(832) 869-9974,Realty Executives,Long Beach,CA,Long Beach,13,34,34,15196504,CA9186382,CA,4.8,95,A,A,realtor_scraper,2026-05-25T07:07:18.011652+00:00
958,Patrick Lee,Patrick,Lee,lee.patrick@kw.com,(818) 672-5478,Sotheby's Arizona,Santa Fe,NM,Santa Fe,16,15,15,10656765,NM596458,NM,3.7,72,C,C,realtor_scraper,2026-05-25T07:07:18.041321+00:00
220,Anna Morales,Anna,Morales,amorales@yahoo.com,(747) 767-8342,Century 21,Alpharetta,GA,Alpharetta,3,17,17,5011651,GA530868,GA,3.9,77,A,A,realtor_scraper,2026-05-25T07:07:18.021081+00:00
729,Joshua Green,Joshua,Green,joshua_green@gmail.com,(989) 485-1836,HomeSmart,Las Vegas,NV,Las Vegas,16,43,43,31847176,NV494198,NV,4.3,84,B,B,realtor_scraper,2026-05-25T07:07:18.033016+00:00
244,Lisa Rogers,Lisa,Rogers,lisa_rogers@coldwellbanker.com,(936) 467-4183,The Michael Group,Cambridge,MA,Cambridge,13,45,45,16153965,MA843475,MA,4.5,93,A,A,realtor_scraper,2026-05-25T07:07:18.021536+00:00
5,Brenda Morgan,Brenda,Morgan,brenda65@kw.com,(925) 988-9391,Dielmann Sotheby's,Austin,TX,Austin,18,40,40,25990760,TX710353,TX,4.4,84,A,A,realtor_scraper,2026-05-25T07:07:18.009265+00:00
723,Cheryl Russell,Cheryl,Russell,cheryl_russell@realtor.com,(380) 816-1644,JPAR,Saint Paul,MN,Saint Paul,20,42,42,27629406,MN750486,MN,4.3,79,B,B,realtor_scraper,2026-05-25T07:07:18.032956+00:00
616,Rebecca Fisher,Rebecca,Fisher,rfisher@sothebysrealty.com,(225) 554-4982,Sotheby's International Realty,Grand Rapids,MI,Grand Rapids,13,30,30,15268800,MI400686,MI,4.9,100,B,B,realtor_scraper,2026-05-25T07:07:18.030025+00:00
716,Ralph Sanders,Ralph,Sanders,ralph_sanders@outlook.com,(580) 642-6476,LIV Sotheby's,Reno,NV,Reno,9,15,15,7801020,NV667627,NV,4.1,86,B,B,realtor_scraper,2026-05-25T07:07:18.032877+00:00
626,Anthony Torres,Anthony,Torres,anthony55@remax.net,(715) 825-2964,Corcoran,Virginia Beach,VA,Virginia Beach,4,9,9,3017106,VA723004,VA,4.1,95,B,B,realtor_scraper,2026-05-25T07:07:18.031787+00:00
460,Ruth Wood,Ruth,Wood,ruth_wood@compass.com,(575) 399-4878,Stirling Properties,Cincinnati,OH,Cincinnati,5,14,14,6181448,OH858005,OH,4.0,85,B,B,realtor_scraper,2026-05-25T07:07:18.025503+00:00
887,Abigail Simmons,Abigail,Simmons,simmons.abigail@outlook.com,(336) 626-7245,The Agency,Honolulu,HI,Honolulu,1,11,11,5165083,HI471016,HI,4.6,66,C,C,realtor_scraper,2026-05-25T07:07:18.034753+00:00
924,Dylan Perry,Dylan,Perry,dylan_perry@kw.com,(770) 902-5049,Neumann & Associates,Charleston,WV,Charleston,4,24,24,14577912,WV933456,WV,3.9,90,C,C,realtor_scraper,2026-05-25T07:07:18.035399+00:00
638,Gerald Butler,Gerald,Butler,gbutler@hotmail.com,(334) 255-3019,Joyce Rey,Eugene,OR,Eugene,11,37,37,15211403,OR886119,OR,4.4,68,B,B,realtor_scraper,2026-05-25T07:07:18.031917+00:00
156,Dennis Morgan,Dennis,Morgan,dennis21@realtor.com,(253) 647-5852,Washington Fine Properties,Atlanta,GA,Atlanta,1,11,11,5864716,GA258313,GA,4.8,72,A,A,realtor_scraper,2026-05-25T07:07:18.013476+00:00
926,Kathleen Martin,Kathleen,Martin,kathleen.martin@coldwellbanker.com,(727) 955-1958,Martha Turner Sotheby's,Stamford,CT,Stamford,5,14,14,5974612,CT518885,CT,4.2,63,C,C,realtor_scraper,2026-05-25T07:07:18.035425+00:00
278,Virginia Vasquez,Virginia,Vasquez,vasquez.virginia@coldwellbanker.com,(234) 253-4193,Martha Turner Sotheby's,Aurora,CO,Aurora,4,9,9,2551671,CO374499,CO,3.8,74,A,A,realtor_scraper,2026-05-25T07:07:18.022191+00:00
347,Bobby Jackson,Bobby,Jackson,bobby_jackson@exp.com,(858) 655-2532,United Real Estate,Boston,MA,Boston,13,44,44,25205620,MA219225,MA,4.9,76,A,A,realtor_scraper,2026-05-25T07:07:18.023603+00:00
159,Henry Ross,Henry,Ross,henry.ross@yahoo.com,(903) 889-2811,Corcoran,Long Beach,CA,Long Beach,2,11,11,3242503,CA4580285,CA,3.7,68,A,A,realtor_scraper,2026-05-25T07:07:18.013522+00:00
199,Austin Thomas,Austin,Thomas,athomas@hotmail.com,(215) 695-3892,The Collective,Oakland,CA,Oakland,6,45,45,12088755,CA9478843,CA,3.5,78,A,A,realtor_scraper,2026-05-25T07:07:18.014190+00:00
974,Brittany Harris,Brittany,Harris,brittanyh@compass.com,(213) 691-8869,Berkshire Hathaway HomeServices Texas,Nashua,NH,Nashua,0,8,8,2718224,NH881052,NH,4.1,89,C,C,realtor_scraper,2026-05-25T07:07:18.041502+00:00
549,Susan Morgan,Susan,Morgan,smorgan@gmail.com,(682) 883-8396,Harry Norman Realtors,Madison,WI,Madison,4,22,22,15551734,WI142285,WI,4.0,82,B,B,realtor_scraper,2026-05-25T07:07:18.028879+00:00
26,Patricia Mitchell,Patricia,Mitchell,patricia.mitchell@coldwellbanker.com,(515) 646-1060,The Collective,Scottsdale,AZ,Scottsdale,0,12,12,4945416,AZ212290,AZ,4.6,90,A,A,realtor_scraper,2026-05-25T07:07:18.011044+00:00
808,Robert White,Robert,White,robert_white@hotmail.com,(408) 667-5977,Mark Spain Real Estate,Charleston,WV,Charleston,23,29,29,17180702,WV641156,WV,3.8,95,C,C,realtor_scraper,2026-05-25T07:07:18.033907+00:00
246,Juan Alvarez,Juan,Alvarez,juan.alvarez@kw.com,(832) 716-9165,Stirling Properties,Cambridge,MA,Cambridge,1,12,12,4018884,MA898172,MA,4.9,69,A,A,realtor_scraper,2026-05-25T07:07:18.021564+00:00
898,Jacqueline Gray,Jacqueline,Gray,jacquelineg@exp.com,(815) 888-9456,Coldwell Banker Residential,Wilmington,DE,Wilmington,7,28,28,13968248,DE935219,DE,4.6,75,C,C,realtor_scraper,2026-05-25T07:07:18.034945+00:00
907,Jesse Jenkins,Jesse,Jenkins,jjenkins@kw.com,(251) 481-9786,Engel & Völkers,Wilmington,DE,Wilmington,7,17,17,8373639,DE754203,DE,4.5,62,C,C,realtor_scraper,2026-05-25T07:07:18.035043+00:00
813,Kathryn Turner,Kathryn,Turner,kathryn.turner@remax.net,(248) 260-8102,Coldwell Banker Residential,Providence,RI,Providence,4,10,10,5103010,RI993334,RI,3.6,73,C,C,realtor_scraper,2026-05-25T07:07:18.033968+00:00
965,Steven Jenkins,Steven,Jenkins,jenkins.steven@kw.com,(947) 450-9477,Ebby Halliday Realtors,Charleston,WV,Charleston,1,5,5,2248385,WV977060,WV,3.9,76,C,C,realtor_scraper,2026-05-25T07:07:18.041400+00:00
918,Henry Thompson,Henry,Thompson,henry24@realtor.com,(609) 671-5710,EXIT Realty,Lincoln,NE,Lincoln,1,9,9,6461001,NE809605,NE,4.1,92,C,C,realtor_scraper,2026-05-25T07:07:18.035331+00:00
784,Frank Nelson,Frank,Nelson,nelson.frank@hotmail.com,(252) 484-4956,Alain Pinel Realtors,Wilmington,DE,Wilmington,8,15,15,6428925,DE944829,DE,3.9,82,C,C,realtor_scraper,2026-05-25T07:07:18.033656+00:00
961,Charlotte Clark,Charlotte,Clark,charlotte77@coldwellbanker.com,(208) 657-2722,McEnearney Associates,Baton Rouge,LA,Baton Rouge,21,45,45,30425310,LA544102,LA,3.6,91,C,C,realtor_scraper,2026-05-25T07:07:18.041355+00:00
738,Emily Robinson,Emily,Robinson,emilyr@outlook.com,(682) 538-1950,Harry Norman Realtors,Indianapolis,IN,Indianapolis,11,25,25,7381125,IN968171,IN,3.5,71,B,B,realtor_scraper,2026-05-25T07:07:18.033127+00:00
353,Edward Graham,Edward,Graham,egraham@remax.net,(229) 842-8737,Dave Perry-Miller,Boulder,CO,Boulder,10,36,36,17262972,CO569171,CO,4.2,86,A,A,realtor_scraper,2026-05-25T07:07:18.023690+00:00
1000,Andrea Adams,Andrea,Adams,aadams@yahoo.com,(832) 522-9130,Martha Turner Sotheby's,Wichita,KS,Wichita,3,23,23,9511305,KS835179,KS,4.5,84,C,C,realtor_scraper,2026-05-25T07:07:18.041794+00:00
978,Thomas Mitchell,Thomas,Mitchell,thomas43@realtor.com,(309) 248-4326,United Real Estate,Cheyenne,WY,Cheyenne,5,15,15,9726930,WY653910,WY,4.7,66,C,C,realtor_scraper,2026-05-25T07:07:18.041544+00:00
532,Justin Gomez,Justin,Gomez,justin.gomez@coldwellbanker.com,(973) 465-1696,Engel & Völkers,Memphis,TN,Memphis,3,19,19,12459535,TN277452,TN,4.1,93,B,B,realtor_scraper,2026-05-25T07:07:18.026546+00:00
399,Thomas Edwards,Thomas,Edwards,edwards.thomas@yahoo.com,(980) 545-6400,Century 21,Arlington,TX,Arlington,22,25,25,13486725,TX290038,TX,4.9,69,A,A,realtor_scraper,2026-05-25T07:07:18.024372+00:00
977,Anna Young,Anna,Young,young.anna@exp.com,(541) 610-1049,Latter & Blum,Lexington,KY,Lexington,4,14,14,5736276,KY665699,KY,5.0,74,C,C,realtor_scraper,2026-05-25T07:07:18.041531+00:00
55,Robert King,Robert,King,king.robert@remax.net,(214) 246-4675,LIV Sotheby's,Cambridge,MA,Cambridge,25,32,32,12838240,MA678526,MA,4.9,95,A,A,realtor_scraper,2026-05-25T07:07:18.011519+00:00
709,Janice Allen,Janice,Allen,janice_allen@outlook.com,(260) 601-5772,Premiere Plus Realty,Detroit,MI,Detroit,1,6,6,3525954,MI142099,MI,4.5,73,B,B,realtor_scraper,2026-05-25T07:07:18.032808+00:00
327,Samantha Cox,Samantha,Cox,scox@outlook.com,(210) 825-8204,William Pitt Sotheby's,Manhattan,NY,Manhattan,22,38,38,14549022,NY466658,NY,4.7,83,A,A,realtor_scraper,2026-05-25T07:07:18.023274+00:00
415,Gary Hill,Gary,Hill,ghill@realtor.com,(601) 447-9784,JPAR,Minneapolis,MN,Minneapolis,11,25,25,11026750,MN598445,MN,4.3,78,B,B,realtor_scraper,2026-05-25T07:07:18.024850+00:00
466,Martha Murphy,Martha,Murphy,murphy.martha@kw.com,(859) 854-1414,William Pitt Sotheby's,Fort Wayne,IN,Fort Wayne,7,22,22,10795950,IN477488,IN,4.9,77,B,B,realtor_scraper,2026-05-25T07:07:18.025613+00:00
776,Tyler Reed,Tyler,Reed,tyler.reed@coldwellbanker.com,(762) 357-7210,Neumann & Associates,Oklahoma City,OK,Oklahoma City,3,17,17,9761553,OK323996,OK,3.9,94,C,C,realtor_scraper,2026-05-25T07:07:18.033555+00:00
634,Janet Price,Janet,Price,janet_price@gmail.com,(970) 503-4687,Joyce Rey,Minneapolis,MN,Minneapolis,14,24,24,8466816,MN542840,MN,3.5,73,B,B,realtor_scraper,2026-05-25T07:07:18.031873+00:00
136,Arthur Kelly,Arthur,Kelly,arthur.kelly@hotmail.com,(650) 801-8049,Weichert Realtors,Tempe,AZ,Tempe,17,41,41,22843970,AZ742896,AZ,4.2,83,A,A,realtor_scraper,2026-05-25T07:07:18.013118+00:00
98,Marie Rodriguez,Marie,Rodriguez,marie.rodriguez@coldwellbanker.com,(973) 951-9484,Coldwell Banker,Boston,MA,Boston,1,10,10,3412110,MA792037,MA,4.2,80,A,A,realtor_scraper,2026-05-25T07:07:18.012467+00:00
586,Ethan Jimenez,Ethan,Jimenez,ethan_jimenez@remax.net,(603) 669-2288,Deasy Penner Podley,Saint Paul,MN,Saint Paul,7,44,44,32074812,MN201916,MN,4.7,73,B,B,realtor_scraper,2026-05-25T07:07:18.029512+00:00
704,Melissa Brown,Melissa,Brown,melissa87@remax.net,(276) 932-9702,EXIT Realty,Charlotte,NC,Charlotte,7,32,32,10028864,NC563850,NC,4.8,74,B,B,realtor_scraper,2026-05-25T07:07:18.032752+00:00
66,Harold Patterson,Harold,Patterson,haroldp@remax.net,(626) 582-3560,Alain Pinel Realtors,Manhattan,NY,Manhattan,7,42,42,30786210,NY113977,NY,4.8,66,A,A,realtor_scraper,2026-05-25T07:07:18.011730+00:00
411,Keith Adams,Keith,Adams,kadams@compass.com,(810) 852-5296,Compass,Salt Lake City,UT,Salt Lake City,9,35,35,23567425,UT854366,UT,3.5,75,B,B,realtor_scraper,2026-05-25T07:07:18.024797+00:00
812,Nicholas Watson,Nicholas,Watson,watson.nicholas@realtor.com,(414) 285-1921,Dave Perry-Miller,Birmingham,AL,Birmingham,3,11,11,4998202,AL177087,AL,4.0,76,C,C,realtor_scraper,2026-05-25T07:07:18.033959+00:00
273,Marie Patterson,Marie,Patterson,mpatterson@exp.com,(302) 209-3793,William Pitt Sotheby's,Schaumburg,IL,Schaumburg,4,9,9,2583243,IL263131,IL,4.6,91,A,A,realtor_scraper,2026-05-25T07:07:18.022105+00:00
975,Rose Moreno,Rose,Moreno,rmoreno@yahoo.com,(706) 808-1432,Realty Executives,Oklahoma City,OK,Oklahoma City,4,14,14,10246446,OK649057,OK,3.9,77,C,C,realtor_scraper,2026-05-25T07:07:18.041512+00:00
430,Matthew Coleman,Matthew,Coleman,matthew63@realtor.com,(346) 598-5873,Rogers Healy and Associates,Knoxville,TN,Knoxville,7,37,37,20586393,TN780855,TN,3.8,93,B,B,realtor_scraper,2026-05-25T07:07:18.025072+00:00
481,Nathan Allen,Nathan,Allen,allen.nathan@remax.net,(909) 291-9531,Better Homes and Gardens Real Estate,Saint Paul,MN,Saint Paul,3,12,12,6848196,MN545248,MN,4.6,84,B,B,realtor_scraper,2026-05-25T07:07:18.025819+00:00
236,Kyle Reynolds,Kyle,Reynolds,kyle30@outlook.com,(864) 957-4637,Coldwell Banker Residential,Atlanta,GA,Atlanta,19,38,38,15028658,GA138504,GA,3.6,100,A,A,realtor_scraper,2026-05-25T07:07:18.021351+00:00
334,Jason Robinson,Jason,Robinson,robinson.jason@coldwellbanker.com,(714) 599-7459,Stirling Properties,Naperville,IL,Naperville,4,20,20,12946540,IL179973,IL,4.4,77,A,A,realtor_scraper,2026-05-25T07:07:18.023388+00:00
991,Mason White,Mason,White,mason.white@coldwellbanker.com,(564) 891-8447,Keller Williams Realty,Stamford,CT,Stamford,2,8,8,4287992,CT907561,CT,3.8,66,C,C,realtor_scraper,2026-05-25T07:07:18.041692+00:00
600,Jose Gonzalez,Jose,Gonzalez,jose73@exp.com,(838) 319-6966,Allie Beth Allman,Virginia Beach,VA,Virginia Beach,15,24,24,12567720,VA629010,VA,4.7,65,B,B,realtor_scraper,2026-05-25T07:07:18.029772+00:00
403,Ruth Brooks,Ruth,Brooks,ruth3@coldwellbanker.com,(716) 608-3203,Partners Trust,Saint Paul,MN,Saint Paul,25,43,43,13271907,MN118893,MN,3.8,91,B,B,realtor_scraper,2026-05-25T07:07:18.024670+00:00
711,Paul Taylor,Paul,Taylor,ptaylor@compass.com,(626) 455-7491,Compass,Richmond,VA,Richmond,19,15,15,7064205,VA799120,VA,3.6,89,B,B,realtor_scraper,2026-05-25T07:07:18.032827+00:00
966,Dorothy Bennett,Dorothy,Bennett,dorothy.bennett@yahoo.com,(479) 707-1214,Realogy,Cheyenne,WY,Cheyenne,5,11,11,5790829,WY636930,WY,4.3,64,C,C,realtor_scraper,2026-05-25T07:07:18.041413+00:00
886,Roger Collins,Roger,Collins,rcollins@kw.com,(256) 218-6648,Engel & Völkers,Honolulu,HI,Honolulu,3,13,13,8842054,HI665161,HI,3.9,67,C,C,realtor_scraper,2026-05-25T07:07:18.034744+00:00
839,Joan Nguyen,Joan,Nguyen,joan_nguyen@compass.com,(785) 793-9979,Stirling Properties,Wilmington,DE,Wilmington,13,15,15,8474130,DE857924,DE,3.7,80,C,C,realtor_scraper,2026-05-25T07:07:18.034237+00:00
285,Anthony Richardson,Anthony,Richardson,richardson.anthony@realtor.com,(641) 266-1533,LIV Sotheby's,Orlando,FL,Orlando,11,25,25,11685775,FL940749,FL,4.6,70,A,A,realtor_scraper,2026-05-25T07:07:18.022299+00:00
522,Susan King,Susan,King,susan_king@gmail.com,(310) 794-8800,Weichert Realtors,Baltimore,MD,Baltimore,16,37,37,27359317,MD880079,MD,4.6,100,B,B,realtor_scraper,2026-05-25T07:07:18.026405+00:00
927,Tyler Green,Tyler,Green,tgreen@hotmail.com,(323) 322-1180,Champions Real Estate Group,Fargo,ND,Fargo,3,20,20,5173580,ND413455,ND,3.6,94,C,C,realtor_scraper,2026-05-25T07:07:18.035434+00:00
