id,name,email,phone,brokerage,city,state,zip,years_experience,transaction_volume,cream_fit_score,priority,lead_source,generated_date
CREAM-20260609-0821,Kathleen Richardson,kathleen.richardson@email.com,(498)-494-1842,Keller Williams,Charleston,SC,90552,12,51-100,83,A,Daily Scraper,2026-06-09
CREAM-20260609-0822,Brenda Flores,brenda.flores@email.com,(995)-122-2388,Corcoran,Tampa,FL,74232,11,11-25,80,A,Daily Scraper,2026-06-09
CREAM-20260609-0823,Virginia Williams,virginia.williams@email.com,(718)-937-9636,Coldwell Banker,Manchester,NH,18671,16,1-10,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0824,Tyler Nelson,tyler.nelson@email.com,(343)-314-5863,Houlihan Lawrence,St. Louis,MO,63033,18,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0825,Donald Bailey,donald.bailey@email.com,(712)-322-9532,Weichert Realtors,Orlando,FL,16414,13,11-25,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0826,Cynthia Phillips,cynthia.phillips@email.com,(744)-213-8286,Sotheby's International,Akron,OH,35527,7,26-50,74,B,Daily Scraper,2026-06-09
CREAM-20260609-0827,Betty Reed,betty.reed@email.com,(265)-415-8037,Exit Realty,Amarillo,TX,96628,9,26-50,78,A,Daily Scraper,2026-06-09
CREAM-20260609-0828,Karen Rodriguez,karen.rodriguez@email.com,(305)-119-6588,Coldwell Banker,Chattanooga,TN,98699,10,11-25,87,A,Daily Scraper,2026-06-09
CREAM-20260609-0829,Kenneth Moore,kenneth.moore@email.com,(875)-115-2367,Weichert Realtors,Sacramento,CA,46900,13,26-50,94,A,Daily Scraper,2026-06-09
CREAM-20260609-0830,Christine Perez,christine.perez@email.com,(409)-421-3954,Compass,Arlington,TX,10102,7,11-25,78,A,Daily Scraper,2026-06-09
CREAM-20260609-0831,Nancy Mendoza,nancy.mendoza@email.com,(586)-721-6255,Douglas Elliman,Riverside,CA,35725,16,51-100,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0832,Amy Price,amy.price@email.com,(796)-128-6901,Better Homes & Gardens,Allentown,PA,30014,18,1-10,95,A,Daily Scraper,2026-06-09
CREAM-20260609-0833,Dennis Nguyen,dennis.nguyen@email.com,(277)-607-7627,Realty One Group,Fort Smith,AR,94128,8,26-50,78,B,Daily Scraper,2026-06-09
CREAM-20260609-0834,Gregory Richardson,gregory.richardson@email.com,(855)-166-8556,Douglas Elliman,Amarillo,TX,50549,5,26-50,75,A,Daily Scraper,2026-06-09
CREAM-20260609-0835,Deborah White,deborah.white@email.com,(779)-802-7685,Realty One Group,Roswell,NM,88250,14,1-10,78,B,Daily Scraper,2026-06-09
CREAM-20260609-0836,Kevin Ramos,kevin.ramos@email.com,(616)-501-1450,Century 21,Allentown,PA,86979,23,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0837,Jonathan Collins,jonathan.collins@email.com,(762)-796-1139,Better Homes & Gardens,Scottsdale,AZ,14857,21,11-25,97,A,Daily Scraper,2026-06-09
CREAM-20260609-0838,Jessica Cruz,jessica.cruz@email.com,(983)-623-4159,Exit Realty,Cincinnati,OH,26960,14,11-25,92,A,Daily Scraper,2026-06-09
CREAM-20260609-0839,Timothy Castillo,timothy.castillo@email.com,(538)-457-4734,United Real Estate,Sterling Heights,MI,52482,4,1-10,65,C,Daily Scraper,2026-06-09
CREAM-20260609-0840,Charles Chavez,charles.chavez@email.com,(335)-431-8791,Re/Max,Allentown,PA,30506,15,11-25,93,A,Daily Scraper,2026-06-09
CREAM-20260609-0841,Thomas Johnson,thomas.johnson@email.com,(644)-361-6844,Keller Williams,Butte,MT,31206,21,1-10,92,A,Daily Scraper,2026-06-09
CREAM-20260609-0842,Donna Wood,donna.wood@email.com,(513)-629-5627,ERA Real Estate,Joliet,IL,37777,9,100+,75,B,Daily Scraper,2026-06-09
CREAM-20260609-0843,Anthony Wright,anthony.wright@email.com,(247)-746-7548,Re/Max,Baltimore,MD,34797,8,51-100,77,B,Daily Scraper,2026-06-09
CREAM-20260609-0844,Ashley Sanders,ashley.sanders@email.com,(918)-981-2038,The Agency,Columbia,SC,67412,29,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0845,Cynthia Sanchez,cynthia.sanchez@email.com,(715)-275-4786,Corcoran,Warren,MI,36126,9,26-50,78,B,Daily Scraper,2026-06-09
CREAM-20260609-0846,Kenneth Hernandez,kenneth.hernandez@email.com,(234)-145-3276,Coldwell Banker,Anaheim,CA,48638,20,1-10,98,A,Daily Scraper,2026-06-09
CREAM-20260609-0847,Jack Castillo,jack.castillo@email.com,(855)-382-2255,Exit Realty,Allentown,PA,36581,16,51-100,89,A,Daily Scraper,2026-06-09
CREAM-20260609-0848,George Cox,george.cox@email.com,(886)-958-1462,HomeSmart,Huntsville,AL,13701,3,11-25,74,B,Daily Scraper,2026-06-09
CREAM-20260609-0849,Maria Patel,maria.patel@email.com,(511)-862-4223,Compass,Erie,PA,10479,23,100+,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0850,Virginia Gomez,virginia.gomez@email.com,(925)-559-4562,Redfin,Phoenix,AZ,18369,11,51-100,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0851,Brian Morris,brian.morris@email.com,(965)-283-2885,Redfin,Bridgeport,CT,93493,20,11-25,96,A,Daily Scraper,2026-06-09
CREAM-20260609-0852,Janet Chavez,janet.chavez@email.com,(499)-876-4752,HomeSmart,Syracuse,NY,65642,30,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0853,Janet Morales,janet.morales@email.com,(630)-806-1222,eXp Realty,Kansas City,MO,33176,7,11-25,68,B,Daily Scraper,2026-06-09
CREAM-20260609-0854,Katherine Miller,katherine.miller@email.com,(909)-616-2043,Exit Realty,Athens,GA,61621,25,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0855,Scott Evans,scott.evans@email.com,(342)-485-1830,Corcoran,Milwaukee,WI,15018,24,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0856,Edward Ortiz,edward.ortiz@email.com,(873)-383-5353,Redfin,Joliet,IL,62637,10,1-10,86,A,Daily Scraper,2026-06-09
CREAM-20260609-0857,Shirley Bailey,shirley.bailey@email.com,(468)-181-2807,Weichert Realtors,Cincinnati,OH,74141,9,26-50,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0858,Nicole Peterson,nicole.peterson@email.com,(950)-367-7931,Coldwell Banker,Glendale,AZ,44177,9,51-100,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0859,Angela Smith,angela.smith@email.com,(446)-804-7323,Corcoran,Oakland,CA,11583,18,1-10,91,A,Daily Scraper,2026-06-09
CREAM-20260609-0860,Jerry Howard,jerry.howard@email.com,(967)-829-8847,Compass,Frederick,MD,29949,8,26-50,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0861,Nancy Castillo,nancy.castillo@email.com,(296)-869-5613,Berkshire Hathaway,Joliet,IL,17663,3,51-100,68,C,Daily Scraper,2026-06-09
CREAM-20260609-0862,Jason Bailey,jason.bailey@email.com,(227)-152-7371,The Agency,Charleston,SC,84745,8,1-10,75,B,Daily Scraper,2026-06-09
CREAM-20260609-0863,Jerry Brooks,jerry.brooks@email.com,(791)-213-5803,Coldwell Banker,Irvine,CA,72942,16,1-10,89,A,Daily Scraper,2026-06-09
CREAM-20260609-0864,Nicholas Clark,nicholas.clark@email.com,(533)-824-7748,Douglas Elliman,Vancouver,WA,72343,14,11-25,80,A,Daily Scraper,2026-06-09
CREAM-20260609-0865,Frank Johnson,frank.johnson@email.com,(793)-519-2600,Exit Realty,Houston,TX,58038,7,51-100,75,A,Daily Scraper,2026-06-09
CREAM-20260609-0866,Thomas Peterson,thomas.peterson@email.com,(604)-390-6971,eXp Realty,Meridian,ID,17047,6,51-100,76,B,Daily Scraper,2026-06-09
CREAM-20260609-0867,Donna Ramos,donna.ramos@email.com,(623)-233-3256,United Real Estate,Miami,FL,43352,6,26-50,73,A,Daily Scraper,2026-06-09
CREAM-20260609-0868,Christine Wood,christine.wood@email.com,(832)-586-3936,Realty One Group,Jersey City,NJ,37650,12,26-50,75,B,Daily Scraper,2026-06-09
CREAM-20260609-0869,Christine Walker,christine.walker@email.com,(845)-127-1712,Re/Max,Buffalo,NY,37526,24,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0870,Shirley Nguyen,shirley.nguyen@email.com,(517)-442-9376,Keller Williams,Bozeman,MT,88617,27,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0871,Melissa Peterson,melissa.peterson@email.com,(204)-713-2434,Re/Max,St. Paul,MN,68774,22,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0872,Michelle Kelly,michelle.kelly@email.com,(686)-112-7045,ERA Real Estate,Springdale,AR,90157,18,11-25,90,A,Daily Scraper,2026-06-09
CREAM-20260609-0873,Dennis Long,dennis.long@email.com,(235)-328-9028,Coldwell Banker,New York,NY,38803,9,51-100,79,A,Daily Scraper,2026-06-09
CREAM-20260609-0874,Rachel Kim,rachel.kim@email.com,(945)-855-1537,Exit Realty,Cleveland,OH,26319,18,51-100,95,A,Daily Scraper,2026-06-09
CREAM-20260609-0875,Deborah Morris,deborah.morris@email.com,(663)-702-6181,Realty One Group,Toledo,OH,23093,17,51-100,92,A,Daily Scraper,2026-06-09
CREAM-20260609-0876,Emily Williams,emily.williams@email.com,(956)-278-2901,United Real Estate,Butte,MT,10840,21,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0877,Richard Campbell,richard.campbell@email.com,(665)-281-3456,Re/Max,Covington,KY,70262,21,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0878,Margaret Harris,margaret.harris@email.com,(846)-849-4927,Corcoran,Davenport,IA,88436,19,1-10,90,A,Daily Scraper,2026-06-09
CREAM-20260609-0879,Shirley Stewart,shirley.stewart@email.com,(492)-751-7223,Compass,Los Angeles,CA,22499,21,26-50,93,A,Daily Scraper,2026-06-09
CREAM-20260609-0880,Thomas King,thomas.king@email.com,(201)-574-6930,Coldwell Banker,Paterson,NJ,60999,22,1-10,94,A,Daily Scraper,2026-06-09
CREAM-20260609-0881,Matthew Jackson,matthew.jackson@email.com,(322)-626-5535,The Agency,Wichita,KS,64899,24,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0882,Karen Perez,karen.perez@email.com,(378)-780-3725,Re/Max,Pittsburgh,PA,82006,9,100+,70,B,Daily Scraper,2026-06-09
CREAM-20260609-0883,Mary Price,mary.price@email.com,(352)-780-6427,Berkshire Hathaway,Irvine,CA,13455,24,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0884,Edward Cruz,edward.cruz@email.com,(561)-112-5010,Keller Williams,Chula Vista,CA,98296,13,26-50,95,A,Daily Scraper,2026-06-09
CREAM-20260609-0885,Nicholas Torres,nicholas.torres@email.com,(316)-995-3178,Exit Realty,Toledo,OH,35329,10,11-25,77,B,Daily Scraper,2026-06-09
CREAM-20260609-0886,George Hughes,george.hughes@email.com,(831)-530-8785,HomeSmart,Corpus Christi,TX,58184,9,1-10,80,A,Daily Scraper,2026-06-09
CREAM-20260609-0887,Ronald Brown,ronald.brown@email.com,(540)-778-5752,Douglas Elliman,Lewiston,ME,63930,20,26-50,97,A,Daily Scraper,2026-06-09
CREAM-20260609-0888,Debra Lee,debra.lee@email.com,(570)-592-1150,Compass,Sacramento,CA,61805,6,51-100,70,A,Daily Scraper,2026-06-09
CREAM-20260609-0889,Dennis Rogers,dennis.rogers@email.com,(737)-857-6454,Sotheby's International,Montgomery,AL,22636,8,1-10,83,A,Daily Scraper,2026-06-09
CREAM-20260609-0890,Amy Roberts,amy.roberts@email.com,(733)-344-8184,Re/Max,Durham,NC,35776,9,11-25,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0891,Patrick Watson,patrick.watson@email.com,(222)-435-3683,HomeSmart,Atlanta,GA,30048,14,11-25,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0892,Kimberly Campbell,kimberly.campbell@email.com,(672)-286-6399,HomeSmart,Pittsburgh,PA,53247,10,51-100,90,A,Daily Scraper,2026-06-09
CREAM-20260609-0893,John Jackson,john.jackson@email.com,(370)-248-9707,Berkshire Hathaway,San Antonio,TX,96936,9,11-25,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0894,Donna Richardson,donna.richardson@email.com,(751)-166-1068,Realty One Group,Clarksville,TN,45229,10,51-100,71,B,Daily Scraper,2026-06-09
CREAM-20260609-0895,Nicholas Brown,nicholas.brown@email.com,(865)-759-8863,The Agency,Dallas,TX,84640,13,100+,89,A,Daily Scraper,2026-06-09
CREAM-20260609-0896,Jessica Rodriguez,jessica.rodriguez@email.com,(654)-177-8293,Re/Max,Winston-Salem,NC,52056,13,11-25,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0897,Brandon Patel,brandon.patel@email.com,(448)-363-7707,Houlihan Lawrence,Bowling Green,KY,48048,27,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0898,Barbara Diaz,barbara.diaz@email.com,(239)-688-1573,Weichert Realtors,Raleigh,NC,43207,15,1-10,97,A,Daily Scraper,2026-06-09
CREAM-20260609-0899,Donald Wright,donald.wright@email.com,(707)-501-1682,Exit Realty,Memphis,TN,68757,16,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0900,Samuel Hill,samuel.hill@email.com,(762)-246-9479,Keller Williams,Pearl City,HI,80292,12,26-50,78,B,Daily Scraper,2026-06-09
CREAM-20260609-0901,Donald Ward,donald.ward@email.com,(792)-903-6028,Coldwell Banker,Overland Park,KS,73934,14,51-100,96,A,Daily Scraper,2026-06-09
CREAM-20260609-0902,Jacob Robinson,jacob.robinson@email.com,(986)-564-3968,Berkshire Hathaway,Las Cruces,NM,40094,18,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0903,Jonathan Myers,jonathan.myers@email.com,(348)-593-8798,ERA Real Estate,Anaheim,CA,71494,24,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0904,Amy Clark,amy.clark@email.com,(498)-202-3452,Houlihan Lawrence,Lubbock,TX,15000,11,51-100,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0905,Mary Parker,mary.parker@email.com,(744)-271-3084,Berkshire Hathaway,Tempe,AZ,83481,18,11-25,98,A,Daily Scraper,2026-06-09
CREAM-20260609-0906,Edward Johnson,edward.johnson@email.com,(284)-824-9085,Exit Realty,Trenton,NJ,19852,14,26-50,83,A,Daily Scraper,2026-06-09
CREAM-20260609-0907,Cynthia Garcia,cynthia.garcia@email.com,(287)-486-5508,Keller Williams,Houston,TX,31618,16,26-50,95,A,Daily Scraper,2026-06-09
CREAM-20260609-0908,Dennis Martinez,dennis.martinez@email.com,(792)-417-8410,Houlihan Lawrence,Independence,MO,29625,9,11-25,71,B,Daily Scraper,2026-06-09
CREAM-20260609-0909,Dennis Gomez,dennis.gomez@email.com,(594)-558-2662,Corcoran,Arlington,TX,79696,21,100+,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0910,Pamela Hill,pamela.hill@email.com,(710)-682-4258,Corcoran,Jacksonville,FL,44536,11,51-100,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0911,Larry Ruiz,larry.ruiz@email.com,(347)-389-6294,HomeSmart,Durham,NC,87188,10,100+,86,A,Daily Scraper,2026-06-09
CREAM-20260609-0912,Pamela Bailey,pamela.bailey@email.com,(786)-821-3362,ERA Real Estate,St. Louis,MO,95412,8,51-100,79,B,Daily Scraper,2026-06-09
CREAM-20260609-0913,Anthony Hughes,anthony.hughes@email.com,(269)-619-2268,Coldwell Banker,Nashville,TN,76533,18,1-10,98,A,Daily Scraper,2026-06-09
CREAM-20260609-0914,Samantha Patel,samantha.patel@email.com,(534)-833-5491,Exit Realty,Fort Wayne,IN,84187,25,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0915,Mark Johnson,mark.johnson@email.com,(756)-907-8045,Exit Realty,Smyrna,DE,30233,8,51-100,70,B,Daily Scraper,2026-06-09
CREAM-20260609-0916,Samuel Taylor,samuel.taylor@email.com,(809)-730-8260,Coldwell Banker,Mesa,AZ,88800,12,26-50,91,A,Daily Scraper,2026-06-09
CREAM-20260609-0917,Emma Brooks,emma.brooks@email.com,(265)-279-2882,United Real Estate,Vancouver,WA,27437,10,11-25,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0918,Nicole Kelly,nicole.kelly@email.com,(599)-996-5746,HomeSmart,Austin,TX,38214,17,100+,92,A,Daily Scraper,2026-06-09
CREAM-20260609-0919,Kenneth Morgan,kenneth.morgan@email.com,(659)-248-5993,Coldwell Banker,Reading,PA,75344,15,11-25,98,A,Daily Scraper,2026-06-09
CREAM-20260609-0920,Tyler Scott,tyler.scott@email.com,(881)-431-7612,Re/Max,Reading,PA,58865,14,11-25,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0921,Alexander Rogers,alexander.rogers@email.com,(285)-898-8519,Weichert Realtors,Fresno,CA,21481,17,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0922,Shirley Jones,shirley.jones@email.com,(744)-369-2800,United Real Estate,Los Angeles,CA,14737,15,11-25,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0923,Scott Castillo,scott.castillo@email.com,(368)-384-3805,Douglas Elliman,Syracuse,NY,43810,12,51-100,89,A,Daily Scraper,2026-06-09
CREAM-20260609-0924,Dorothy Hill,dorothy.hill@email.com,(923)-631-6286,Re/Max,Reading,PA,11901,12,26-50,83,A,Daily Scraper,2026-06-09
CREAM-20260609-0925,Mary Anderson,mary.anderson@email.com,(331)-929-8306,Keller Williams,Stamford,CT,47140,8,51-100,86,A,Daily Scraper,2026-06-09
CREAM-20260609-0926,Linda Castillo,linda.castillo@email.com,(478)-703-2182,Douglas Elliman,Amarillo,TX,12829,11,26-50,73,A,Daily Scraper,2026-06-09
CREAM-20260609-0927,Ryan Perez,ryan.perez@email.com,(729)-477-8141,Coldwell Banker,Boston,MA,41537,6,51-100,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0928,Christine Robinson,christine.robinson@email.com,(986)-623-6937,Sotheby's International,Corpus Christi,TX,14851,7,1-10,65,B,Daily Scraper,2026-06-09
CREAM-20260609-0929,Amanda Kim,amanda.kim@email.com,(440)-336-8467,ERA Real Estate,Winston-Salem,NC,79250,3,11-25,71,B,Daily Scraper,2026-06-09
CREAM-20260609-0930,Catherine Rogers,catherine.rogers@email.com,(356)-247-4152,Sotheby's International,North Charleston,SC,67095,30,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0931,Daniel Collins,daniel.collins@email.com,(443)-399-9475,United Real Estate,Bloomington,MN,90627,19,26-50,98,A,Daily Scraper,2026-06-09
CREAM-20260609-0932,Emily Gutierrez,emily.gutierrez@email.com,(805)-148-3510,HomeSmart,El Paso,TX,35973,13,1-10,92,A,Daily Scraper,2026-06-09
CREAM-20260609-0933,Brian Clark,brian.clark@email.com,(201)-282-5584,eXp Realty,Tallahassee,FL,46949,9,11-25,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0934,Matthew Martinez,matthew.martinez@email.com,(401)-236-5530,Coldwell Banker,Little Rock,AR,68153,14,11-25,90,A,Daily Scraper,2026-06-09
CREAM-20260609-0935,Ronald Chavez,ronald.chavez@email.com,(804)-117-1039,Realty One Group,San Jose,CA,96031,14,11-25,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0936,Emma Perez,emma.perez@email.com,(807)-461-7348,Sotheby's International,Biloxi,MS,43084,8,51-100,71,B,Daily Scraper,2026-06-09
CREAM-20260609-0937,Shirley Walker,shirley.walker@email.com,(845)-608-1269,Re/Max,Sterling Heights,MI,97370,19,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0938,George Williams,george.williams@email.com,(371)-986-8297,Exit Realty,Fort Worth,TX,44699,21,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0939,Maria Johnson,maria.johnson@email.com,(799)-757-3492,Re/Max,Corpus Christi,TX,42077,22,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0940,Patrick Rodriguez,patrick.rodriguez@email.com,(445)-321-3114,Corcoran,Tampa,FL,32492,9,26-50,86,A,Daily Scraper,2026-06-09
CREAM-20260609-0941,Gregory Cox,gregory.cox@email.com,(940)-828-9616,eXp Realty,Syracuse,NY,96977,19,1-10,99,A,Daily Scraper,2026-06-09
CREAM-20260609-0942,Heather Mitchell,heather.mitchell@email.com,(971)-110-7990,Corcoran,Orlando,FL,99400,7,51-100,83,A,Daily Scraper,2026-06-09
CREAM-20260609-0943,Joshua Rogers,joshua.rogers@email.com,(936)-658-6187,ERA Real Estate,Columbus,GA,10582,10,26-50,83,A,Daily Scraper,2026-06-09
CREAM-20260609-0944,Stephanie Collins,stephanie.collins@email.com,(373)-515-7496,United Real Estate,Spokane,WA,88505,10,1-10,89,A,Daily Scraper,2026-06-09
CREAM-20260609-0945,Pamela Myers,pamela.myers@email.com,(897)-535-6823,Exit Realty,San Jose,CA,24216,6,1-10,80,A,Daily Scraper,2026-06-09
CREAM-20260609-0946,Eric Nelson,eric.nelson@email.com,(602)-552-4425,Redfin,Chattanooga,TN,15801,17,26-50,99,A,Daily Scraper,2026-06-09
CREAM-20260609-0947,Nicholas Rivera,nicholas.rivera@email.com,(970)-776-3586,Century 21,Tuscaloosa,AL,74270,22,26-50,96,A,Daily Scraper,2026-06-09
CREAM-20260609-0948,Linda Williams,linda.williams@email.com,(921)-606-2642,Century 21,Dallas,TX,12124,13,11-25,89,A,Daily Scraper,2026-06-09
CREAM-20260609-0949,Linda Wright,linda.wright@email.com,(301)-969-2131,Douglas Elliman,Anaheim,CA,64872,19,100+,89,A,Daily Scraper,2026-06-09
CREAM-20260609-0950,Jacob Edwards,jacob.edwards@email.com,(258)-681-2435,United Real Estate,Detroit,MI,46041,16,51-100,87,A,Daily Scraper,2026-06-09
CREAM-20260609-0951,Michelle Kelly,michelle.kelly@email.com,(980)-776-8651,Better Homes & Gardens,Rock Hill,SC,31999,12,11-25,80,A,Daily Scraper,2026-06-09
CREAM-20260609-0952,Kathleen Miller,kathleen.miller@email.com,(674)-259-5868,Weichert Realtors,San Diego,CA,35014,10,26-50,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0953,Brandon Morgan,brandon.morgan@email.com,(672)-896-5779,Compass,Chicago,IL,25644,11,51-100,92,A,Daily Scraper,2026-06-09
CREAM-20260609-0954,Carolyn Morgan,carolyn.morgan@email.com,(299)-961-4421,eXp Realty,Fort Lauderdale,FL,50298,20,51-100,95,A,Daily Scraper,2026-06-09
CREAM-20260609-0955,Kimberly Richardson,kimberly.richardson@email.com,(723)-167-9310,Better Homes & Gardens,Milwaukee,WI,21017,18,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0956,Lisa Torres,lisa.torres@email.com,(348)-612-3001,Century 21,Chula Vista,CA,63068,16,51-100,87,A,Daily Scraper,2026-06-09
CREAM-20260609-0957,Robert Turner,robert.turner@email.com,(491)-662-7134,Re/Max,Grand Island,NE,17874,15,11-25,95,A,Daily Scraper,2026-06-09
CREAM-20260609-0958,Nicholas Parker,nicholas.parker@email.com,(301)-290-7975,HomeSmart,Arlington,TX,64332,12,26-50,74,A,Daily Scraper,2026-06-09
CREAM-20260609-0959,Donna Murphy,donna.murphy@email.com,(418)-501-1250,United Real Estate,Lubbock,TX,71338,16,11-25,99,A,Daily Scraper,2026-06-09
CREAM-20260609-0960,Steven Morales,steven.morales@email.com,(469)-708-4469,The Agency,Chicago,IL,20275,10,26-50,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0961,Patrick Gomez,patrick.gomez@email.com,(539)-733-1897,ERA Real Estate,Winston-Salem,NC,10351,9,1-10,75,B,Daily Scraper,2026-06-09
CREAM-20260609-0962,Virginia James,virginia.james@email.com,(434)-665-6898,Weichert Realtors,Tampa,FL,25178,15,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0963,Sandra Castillo,sandra.castillo@email.com,(808)-920-7106,Douglas Elliman,Kansas City,MO,96183,11,11-25,80,A,Daily Scraper,2026-06-09
CREAM-20260609-0964,Barbara Flores,barbara.flores@email.com,(915)-281-2030,ERA Real Estate,Austin,TX,99142,14,1-10,83,A,Daily Scraper,2026-06-09
CREAM-20260609-0965,Gary Morris,gary.morris@email.com,(483)-569-2075,eXp Realty,Orlando,FL,59321,14,1-10,90,A,Daily Scraper,2026-06-09
CREAM-20260609-0966,Jacob Torres,jacob.torres@email.com,(534)-275-1152,HomeSmart,Arlington,TX,50711,9,51-100,73,A,Daily Scraper,2026-06-09
CREAM-20260609-0967,Heather Turner,heather.turner@email.com,(726)-154-1852,Corcoran,Aurora,CO,42862,8,26-50,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0968,Charles Bennett,charles.bennett@email.com,(652)-562-1790,Realty One Group,Los Angeles,CA,71308,11,1-10,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0969,Jeffrey Torres,jeffrey.torres@email.com,(236)-830-8773,Corcoran,Charlotte,NC,46825,21,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0970,Patrick Wilson,patrick.wilson@email.com,(953)-600-5280,Berkshire Hathaway,Riverside,CA,96260,11,11-25,73,A,Daily Scraper,2026-06-09
CREAM-20260609-0971,Ashley Lee,ashley.lee@email.com,(381)-269-5854,Keller Williams,Austin,TX,83707,15,1-10,87,A,Daily Scraper,2026-06-09
CREAM-20260609-0972,Alexander Gray,alexander.gray@email.com,(548)-134-6512,Century 21,Charlotte,NC,18390,18,1-10,96,A,Daily Scraper,2026-06-09
CREAM-20260609-0973,Laura Rodriguez,laura.rodriguez@email.com,(536)-692-6515,ERA Real Estate,Chandler,AZ,92406,6,1-10,62,B,Daily Scraper,2026-06-09
CREAM-20260609-0974,Joseph Alvarez,joseph.alvarez@email.com,(514)-124-2877,HomeSmart,Bozeman,MT,47515,22,51-100,97,A,Daily Scraper,2026-06-09
CREAM-20260609-0975,Kimberly Reed,kimberly.reed@email.com,(614)-934-4611,ERA Real Estate,Erie,PA,47920,0,1-10,70,B,Daily Scraper,2026-06-09
CREAM-20260609-0976,Paul Brown,paul.brown@email.com,(938)-286-3404,Better Homes & Gardens,Scottsdale,AZ,52277,5,11-25,80,A,Daily Scraper,2026-06-09
CREAM-20260609-0977,Gary James,gary.james@email.com,(671)-300-2280,Keller Williams,Albany,NY,23475,15,11-25,83,A,Daily Scraper,2026-06-09
CREAM-20260609-0978,William Collins,william.collins@email.com,(578)-468-8142,Weichert Realtors,Corpus Christi,TX,44558,6,1-10,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0979,Jennifer Mitchell,jennifer.mitchell@email.com,(346)-983-6460,The Agency,Tulsa,OK,65325,16,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0980,Stephanie Rivera,stephanie.rivera@email.com,(656)-504-2994,Realty One Group,Scottsdale,AZ,64180,6,1-10,80,A,Daily Scraper,2026-06-09
CREAM-20260609-0981,Anna Taylor,anna.taylor@email.com,(937)-555-6764,eXp Realty,Houston,TX,46614,3,100+,60,B,Daily Scraper,2026-06-09
CREAM-20260609-0982,Mary Kim,mary.kim@email.com,(893)-438-2548,Century 21,Springfield,MO,43160,9,1-10,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0983,Helen Peterson,helen.peterson@email.com,(835)-173-4651,Re/Max,Jersey City,NJ,23726,22,26-50,98,A,Daily Scraper,2026-06-09
CREAM-20260609-0984,Charles Davis,charles.davis@email.com,(746)-272-1354,Corcoran,Gresham,OR,21262,10,1-10,79,B,Daily Scraper,2026-06-09
