id,name,email,phone,brokerage,state,city,experience_years,transaction_volume_2024,priority_tier,cream_fit_score,lead_date
CREAM_20260605_261426,Matthew King,matthewk@realtor.net,312-910-2299,Redfin,FL,Lakeland,8,68,C,56,2026-06-05
CREAM_20260605_976688,Jessica King,jessica.king@gmail.com,305-660-2031,Christies International,OH,Toledo,5,24,B,88,2026-06-05
CREAM_20260605_899247,Sarah Mitchell,smitchell@kw.com,404-433-8209,Semonin,TX,Dallas,1,5,A,98,2026-06-05
CREAM_20260605_401801,Logan Scott,scott.logan@hotmail.com,303-681-8397,United Real Estate,OR,Salem,2,10,B,83,2026-06-05
CREAM_20260605_506360,John Davis,john_davis@yahoo.com,407-349-8942,United Real Estate,MA,Boston,4,15,A,77,2026-06-05
CREAM_20260605_152925,Mark Lewis,lewis.mark@hotmail.com,602-792-1613,Nexthome,CO,Pueblo,5,27,C,77,2026-06-05
CREAM_20260605_254634,Mia Miller,mia_miller@icloud.com,404-765-9816,Weichert Realtors,TN,Nashville,9,109,A,100,2026-06-05
CREAM_20260605_367466,Mason Wilson,mason_wilson@realtor.net,303-925-5457,HomeSmart,TX,Irving,3,26,B,88,2026-06-05
CREAM_20260605_583164,Mark Robinson,mark.robinson@yahoo.com,310-535-4632,Better Homes and Gardens,CA,Moreno Valley,6,167,C,79,2026-06-05
CREAM_20260605_143695,Oliver Davis,oliver_davis@remax.net,415-268-4575,Corcoran,TN,Knoxville,3,32,B,88,2026-06-05
CREAM_20260605_354365,Isabella Wilson,iwilson@realtor.net,713-688-1212,Long & Foster,MA,Boston,5,22,A,97,2026-06-05
CREAM_20260605_266489,John Moore,johnm@kw.com,713-814-4701,HomeSmart,TX,Amarillo,3,18,B,66,2026-06-05
CREAM_20260605_135822,Richard Lopez,lopez.richard@gmail.com,310-710-2599,Compass,NY,Schenectady,10,64,C,54,2026-06-05
