id,first_name,last_name,email,phone,city,state,priority,years_experience,experience_tier,cream_fit_score,estimated_transactions,brokerage,license_number,source,scraped_at
CREAM-20260629-0662,Kevin,Brown,kevin.brown@realty.com,(595) 540-8422,Las Vegas,NV,B,4,Mid,62,19,Coldwell Banker,NV531155,CREAM Lead Scraper,2026-06-29T06:20:26.819238
CREAM-20260629-0663,Brandon,Anderson,brandon.anderson@realty.com,(287) 901-9582,Portland,OR,B,0,New,100,11,Coldwell Banker,OR773696,CREAM Lead Scraper,2026-06-29T06:20:26.819248
CREAM-20260629-0664,James,Ramirez,james.ramirez@realty.com,(278) 513-8093,Detroit,MI,B,22,Senior,75,38,Berkshire Hathaway,MI860356,CREAM Lead Scraper,2026-06-29T06:20:26.819267
CREAM-20260629-0665,Michelle,Taylor,michelle.taylor@realty.com,(334) 842-9544,San Antonio,TX,B,20,Senior,70,8,Berkshire Hathaway,TX381563,CREAM Lead Scraper,2026-06-29T06:20:26.819282
CREAM-20260629-0666,Emily,Jackson,emily.jackson@realty.com,(450) 854-9395,Las Vegas,NV,B,8,Senior,60,50,Sotheby's,NV527902,CREAM Lead Scraper,2026-06-29T06:20:26.819292
CREAM-20260629-0667,Brandon,Lewis,brandon.lewis@yahoo.com,(405) 795-4553,Columbus,OH,B,11,Senior,74,50,Keller Williams,OH843238,CREAM Lead Scraper,2026-06-29T06:20:26.819301
CREAM-20260629-0668,Lauren,Johnson,lauren.johnson@yahoo.com,(740) 238-1152,Jacksonville,FL,B,4,Mid,60,14,Coldwell Banker,FL930688,CREAM Lead Scraper,2026-06-29T06:20:26.819311
CREAM-20260629-0669,Kevin,Robinson,kevin.robinson@realty.com,(894) 699-6938,Nashville,TN,B,19,Senior,97,40,Independent,TN700234,CREAM Lead Scraper,2026-06-29T06:20:26.819321
CREAM-20260629-0670,Jessica,Hernandez,jessica.hernandez@yahoo.com,(597) 951-6318,Las Vegas,NV,B,6,Senior,62,28,Keller Williams,NV697967,CREAM Lead Scraper,2026-06-29T06:20:26.819330
CREAM-20260629-0671,Andrew,Williams,andrew.williams@yahoo.com,(653) 954-4081,Columbus,OH,B,1,New,70,8,eXp Realty,OH342614,CREAM Lead Scraper,2026-06-29T06:20:26.819342
CREAM-20260629-0672,Emily,Miller,emily.miller@gmail.com,(606) 697-4944,Detroit,MI,B,5,Mid,95,10,Independent,MI655744,CREAM Lead Scraper,2026-06-29T06:20:26.819357
CREAM-20260629-0673,Joshua,Perez,joshua.perez@yahoo.com,(964) 230-7216,Charlotte,NC,B,3,Mid,93,13,Independent,NC830544,CREAM Lead Scraper,2026-06-29T06:20:26.819369
CREAM-20260629-0674,James,Taylor,james.taylor@realty.com,(250) 375-3791,Portland,OR,B,21,Senior,89,9,Keller Williams,OR642912,CREAM Lead Scraper,2026-06-29T06:20:26.819381
CREAM-20260629-0675,Rachel,White,rachel.white@yahoo.com,(523) 424-9972,Portland,OR,B,13,Senior,69,24,Sotheby's,OR765167,CREAM Lead Scraper,2026-06-29T06:20:26.819393
CREAM-20260629-0676,Jessica,Anderson,jessica.anderson@gmail.com,(343) 986-2381,Philadelphia,PA,B,0,New,89,13,Coldwell Banker,PA838832,CREAM Lead Scraper,2026-06-29T06:20:26.819405
CREAM-20260629-0677,Kevin,Wilson,kevin.wilson@sothebysrealty.com,(746) 789-4682,Philadelphia,PA,B,17,Senior,93,45,Sotheby's,PA739993,CREAM Lead Scraper,2026-06-29T06:20:26.819419
CREAM-20260629-0678,Sarah,Perez,sarah.perez@realtor.com,(633) 360-1210,Fort Worth,TX,B,13,Senior,70,39,RE/MAX,TX204845,CREAM Lead Scraper,2026-06-29T06:20:26.819431
CREAM-20260629-0679,Laura,Clark,laura.clark@realty.com,(632) 693-5993,Detroit,MI,B,12,Senior,82,36,Coldwell Banker,MI800210,CREAM Lead Scraper,2026-06-29T06:20:26.819442
CREAM-20260629-0680,Justin,Rodriguez,justin.rodriguez@realty.com,(352) 427-2440,Nashville,TN,B,11,Senior,77,45,Compass,TN300838,CREAM Lead Scraper,2026-06-29T06:20:26.819453
CREAM-20260629-0681,David,Anderson,david.anderson@yahoo.com,(942) 874-4393,Portland,OR,B,23,Senior,99,9,Compass,OR616820,CREAM Lead Scraper,2026-06-29T06:20:26.819463
CREAM-20260629-0682,Nicole,Moore,nicole.moore@gmail.com,(661) 733-7967,Nashville,TN,B,16,Senior,92,8,Keller Williams,TN191467,CREAM Lead Scraper,2026-06-29T06:20:26.819482
CREAM-20260629-0683,Jessica,Garcia,jessica.garcia@realtor.com,(311) 732-8829,Las Vegas,NV,B,6,Senior,70,7,Sotheby's,NV982904,CREAM Lead Scraper,2026-06-29T06:20:26.819493
CREAM-20260629-0684,John,Garcia,john.garcia@sothebysrealty.com,(941) 490-3779,Indianapolis,IN,B,4,Mid,96,9,Berkshire Hathaway,IN614096,CREAM Lead Scraper,2026-06-29T06:20:26.819504
CREAM-20260629-0685,Emily,Sanchez,emily.sanchez@yahoo.com,(859) 201-5284,Indianapolis,IN,B,20,Senior,64,11,Compass,IN684156,CREAM Lead Scraper,2026-06-29T06:20:26.819514
CREAM-20260629-0686,Ryan,Davis,ryan.davis@sothebysrealty.com,(789) 231-7943,Fort Worth,TX,B,0,New,87,3,Berkshire Hathaway,TX215939,CREAM Lead Scraper,2026-06-29T06:20:26.819524
CREAM-20260629-0687,Ryan,Martin,ryan.martin@realtor.com,(608) 501-7310,Portland,OR,B,7,Senior,83,32,Compass,OR411228,CREAM Lead Scraper,2026-06-29T06:20:26.819536
CREAM-20260629-0688,Ashley,Jackson,ashley.jackson@realty.com,(443) 592-3006,Nashville,TN,B,19,Senior,70,41,RE/MAX,TN636404,CREAM Lead Scraper,2026-06-29T06:20:26.819547
CREAM-20260629-0689,Sarah,Gonzalez,sarah.gonzalez@sothebysrealty.com,(809) 391-5008,Charlotte,NC,B,2,New,94,18,Independent,NC639479,CREAM Lead Scraper,2026-06-29T06:20:26.819558
CREAM-20260629-0690,Lisa,Garcia,lisa.garcia@realty.com,(458) 391-2745,Jacksonville,FL,B,19,Senior,72,50,Keller Williams,FL676737,CREAM Lead Scraper,2026-06-29T06:20:26.819587
CREAM-20260629-0691,Rachel,Perez,rachel.perez@sothebysrealty.com,(381) 848-4349,San Antonio,TX,B,12,Senior,82,7,Compass,TX806670,CREAM Lead Scraper,2026-06-29T06:20:26.819605
CREAM-20260629-0692,Laura,Ramirez,laura.ramirez@gmail.com,(492) 773-6061,Jacksonville,FL,B,2,New,90,10,Compass,FL323805,CREAM Lead Scraper,2026-06-29T06:20:26.819620
CREAM-20260629-0693,Brian,Anderson,brian.anderson@realtor.com,(825) 857-2905,Philadelphia,PA,B,18,Senior,95,18,Berkshire Hathaway,PA446547,CREAM Lead Scraper,2026-06-29T06:20:26.819632
CREAM-20260629-0694,Laura,Lopez,laura.lopez@gmail.com,(800) 901-8225,Detroit,MI,B,15,Senior,82,18,Berkshire Hathaway,MI484045,CREAM Lead Scraper,2026-06-29T06:20:26.819644
CREAM-20260629-0695,Brian,Brown,brian.brown@realty.com,(547) 896-1405,Fort Worth,TX,B,21,Senior,96,17,Berkshire Hathaway,TX633212,CREAM Lead Scraper,2026-06-29T06:20:26.819656
CREAM-20260629-0696,Jessica,Lee,jessica.lee@realty.com,(850) 599-3623,Nashville,TN,B,12,Senior,92,7,Coldwell Banker,TN542809,CREAM Lead Scraper,2026-06-29T06:20:26.819667
CREAM-20260629-0697,John,Thomas,john.thomas@gmail.com,(273) 302-4670,Columbus,OH,B,2,New,70,10,Compass,OH313480,CREAM Lead Scraper,2026-06-29T06:20:26.819677
CREAM-20260629-0698,John,Rodriguez,john.rodriguez@realty.com,(822) 879-1657,Indianapolis,IN,B,24,Senior,82,31,Coldwell Banker,IN131335,CREAM Lead Scraper,2026-06-29T06:20:26.819691
CREAM-20260629-0699,Ashley,Davis,ashley.davis@sothebysrealty.com,(742) 652-8697,Detroit,MI,B,13,Senior,96,8,Berkshire Hathaway,MI206814,CREAM Lead Scraper,2026-06-29T06:20:26.819701
CREAM-20260629-0700,Rebecca,Brown,rebecca.brown@gmail.com,(666) 908-2895,Indianapolis,IN,B,10,Senior,81,43,Independent,IN795126,CREAM Lead Scraper,2026-06-29T06:20:26.819710
CREAM-20260629-0701,Lisa,Taylor,lisa.taylor@yahoo.com,(831) 614-8121,Jacksonville,FL,B,3,Mid,93,7,Compass,FL586014,CREAM Lead Scraper,2026-06-29T06:20:26.819721
CREAM-20260629-0702,Brian,Jackson,brian.jackson@realtor.com,(871) 915-9565,Columbus,OH,B,20,Senior,97,26,Independent,OH935214,CREAM Lead Scraper,2026-06-29T06:20:26.819736
CREAM-20260629-0703,Christopher,Taylor,christopher.taylor@realtor.com,(401) 663-3732,San Antonio,TX,B,6,Senior,92,26,Berkshire Hathaway,TX962187,CREAM Lead Scraper,2026-06-29T06:20:26.819748
CREAM-20260629-0704,Emily,Wilson,emily.wilson@realty.com,(538) 485-7398,San Antonio,TX,B,20,Senior,91,45,Sotheby's,TX754553,CREAM Lead Scraper,2026-06-29T06:20:26.819759
CREAM-20260629-0705,Ashley,Rodriguez,ashley.rodriguez@yahoo.com,(366) 253-6106,Fort Worth,TX,B,17,Senior,80,13,eXp Realty,TX853937,CREAM Lead Scraper,2026-06-29T06:20:26.819773
CREAM-20260629-0706,Lauren,Williams,lauren.williams@gmail.com,(413) 310-5925,Indianapolis,IN,B,6,Senior,65,38,eXp Realty,IN543584,CREAM Lead Scraper,2026-06-29T06:20:26.819784
CREAM-20260629-0707,Nicole,Jackson,nicole.jackson@realty.com,(743) 701-7946,Las Vegas,NV,B,13,Senior,95,20,eXp Realty,NV771610,CREAM Lead Scraper,2026-06-29T06:20:26.819796
CREAM-20260629-0708,Christopher,Lee,christopher.lee@realtor.com,(609) 572-3737,Columbus,OH,B,2,New,100,13,Coldwell Banker,OH279136,CREAM Lead Scraper,2026-06-29T06:20:26.819808
CREAM-20260629-0709,Justin,White,justin.white@realty.com,(719) 472-7965,Columbus,OH,B,24,Senior,98,35,eXp Realty,OH783614,CREAM Lead Scraper,2026-06-29T06:20:26.819819
CREAM-20260629-0710,Amanda,Brown,amanda.brown@realtor.com,(468) 387-3299,Jacksonville,FL,B,17,Senior,78,37,RE/MAX,FL965739,CREAM Lead Scraper,2026-06-29T06:20:26.819831
CREAM-20260629-0711,Rebecca,Jones,rebecca.jones@realty.com,(506) 522-8323,San Antonio,TX,B,7,Senior,74,37,Berkshire Hathaway,TX869956,CREAM Lead Scraper,2026-06-29T06:20:26.819842
CREAM-20260629-0712,Michael,Anderson,michael.anderson@yahoo.com,(989) 237-5143,Columbus,OH,B,18,Senior,95,43,Coldwell Banker,OH856028,CREAM Lead Scraper,2026-06-29T06:20:26.819857
CREAM-20260629-0713,Robert,Smith,robert.smith@realty.com,(578) 569-5780,Portland,OR,B,2,New,62,15,Independent,OR521159,CREAM Lead Scraper,2026-06-29T06:20:26.819869
CREAM-20260629-0714,Brian,Taylor,brian.taylor@gmail.com,(261) 962-2040,Detroit,MI,B,24,Senior,68,30,Berkshire Hathaway,MI813735,CREAM Lead Scraper,2026-06-29T06:20:26.819880
CREAM-20260629-0715,David,Martinez,david.martinez@gmail.com,(610) 309-9873,Indianapolis,IN,B,3,Mid,98,7,RE/MAX,IN307815,CREAM Lead Scraper,2026-06-29T06:20:26.819891
CREAM-20260629-0716,Nicole,Johnson,nicole.johnson@sothebysrealty.com,(262) 582-5798,Columbus,OH,B,2,New,82,6,Berkshire Hathaway,OH378688,CREAM Lead Scraper,2026-06-29T06:20:26.819902
CREAM-20260629-0717,Rachel,White,rachel.white@realtor.com,(721) 549-1674,Charlotte,NC,B,11,Senior,81,24,Compass,NC101117,CREAM Lead Scraper,2026-06-29T06:20:26.819913
CREAM-20260629-0718,Michael,Robinson,michael.robinson@yahoo.com,(747) 236-6857,Columbus,OH,B,13,Senior,71,30,Coldwell Banker,OH569964,CREAM Lead Scraper,2026-06-29T06:20:26.819924
CREAM-20260629-0719,Emily,Wilson,emily.wilson@yahoo.com,(635) 298-5552,Jacksonville,FL,B,22,Senior,85,14,Sotheby's,FL223116,CREAM Lead Scraper,2026-06-29T06:20:26.819935
CREAM-20260629-0720,Stephanie,Ramirez,stephanie.ramirez@gmail.com,(707) 811-1756,San Antonio,TX,B,24,Senior,94,16,Compass,TX578751,CREAM Lead Scraper,2026-06-29T06:20:26.819949
CREAM-20260629-0721,Rebecca,Ramirez,rebecca.ramirez@gmail.com,(241) 260-1778,Las Vegas,NV,B,18,Senior,93,14,Berkshire Hathaway,NV421009,CREAM Lead Scraper,2026-06-29T06:20:26.819960
CREAM-20260629-0722,Brandon,Lopez,brandon.lopez@yahoo.com,(547) 258-6470,Philadelphia,PA,B,0,New,76,10,eXp Realty,PA859372,CREAM Lead Scraper,2026-06-29T06:20:26.819975
CREAM-20260629-0723,Ryan,Williams,ryan.williams@realty.com,(590) 207-4493,Indianapolis,IN,B,17,Senior,87,49,Compass,IN662917,CREAM Lead Scraper,2026-06-29T06:20:26.819986
CREAM-20260629-0724,Lauren,Sanchez,lauren.sanchez@yahoo.com,(409) 953-8845,San Antonio,TX,B,12,Senior,93,10,Berkshire Hathaway,TX202710,CREAM Lead Scraper,2026-06-29T06:20:26.819997
CREAM-20260629-0725,Lauren,Smith,lauren.smith@realtor.com,(893) 522-6176,Detroit,MI,B,15,Senior,66,19,RE/MAX,MI267296,CREAM Lead Scraper,2026-06-29T06:20:26.820008
CREAM-20260629-0726,Lisa,Johnson,lisa.johnson@yahoo.com,(613) 611-4441,Las Vegas,NV,B,12,Senior,85,6,eXp Realty,NV789180,CREAM Lead Scraper,2026-06-29T06:20:26.820019
CREAM-20260629-0727,Joshua,Sanchez,joshua.sanchez@gmail.com,(715) 216-3659,Las Vegas,NV,B,10,Senior,89,9,RE/MAX,NV424654,CREAM Lead Scraper,2026-06-29T06:20:26.820031
CREAM-20260629-0728,Brandon,Martinez,brandon.martinez@sothebysrealty.com,(291) 766-7828,Indianapolis,IN,B,18,Senior,88,46,Compass,IN545405,CREAM Lead Scraper,2026-06-29T06:20:26.820046
CREAM-20260629-0729,John,Thompson,john.thompson@gmail.com,(686) 908-3523,San Antonio,TX,B,25,Senior,76,25,eXp Realty,TX881506,CREAM Lead Scraper,2026-06-29T06:20:26.820057
CREAM-20260629-0730,Nicole,Wilson,nicole.wilson@sothebysrealty.com,(330) 838-9493,Indianapolis,IN,B,18,Senior,71,42,Berkshire Hathaway,IN909248,CREAM Lead Scraper,2026-06-29T06:20:26.820068
CREAM-20260629-0731,Lauren,Harris,lauren.harris@realtor.com,(632) 981-2406,Charlotte,NC,B,17,Senior,75,20,Berkshire Hathaway,NC124898,CREAM Lead Scraper,2026-06-29T06:20:26.820079
CREAM-20260629-0732,Michael,White,michael.white@sothebysrealty.com,(481) 385-2812,Columbus,OH,B,25,Senior,93,46,RE/MAX,OH412074,CREAM Lead Scraper,2026-06-29T06:20:26.820094
CREAM-20260629-0733,James,Rodriguez,james.rodriguez@realty.com,(631) 259-7152,Charlotte,NC,B,24,Senior,73,20,Berkshire Hathaway,NC865532,CREAM Lead Scraper,2026-06-29T06:20:26.820105
CREAM-20260629-0734,Amanda,Robinson,amanda.robinson@yahoo.com,(620) 834-3190,Columbus,OH,B,3,Mid,80,7,Berkshire Hathaway,OH277305,CREAM Lead Scraper,2026-06-29T06:20:26.820116
CREAM-20260629-0735,Ashley,Gonzalez,ashley.gonzalez@yahoo.com,(324) 815-2055,Fort Worth,TX,B,3,Mid,67,5,eXp Realty,TX463148,CREAM Lead Scraper,2026-06-29T06:20:26.820131
CREAM-20260629-0736,James,Garcia,james.garcia@sothebysrealty.com,(505) 665-9341,Jacksonville,FL,B,2,New,86,13,Keller Williams,FL818366,CREAM Lead Scraper,2026-06-29T06:20:26.820143
CREAM-20260629-0737,Rachel,Moore,rachel.moore@yahoo.com,(226) 963-7231,Charlotte,NC,B,4,Mid,63,13,eXp Realty,NC248012,CREAM Lead Scraper,2026-06-29T06:20:26.820154
CREAM-20260629-0738,Joshua,Lee,joshua.lee@gmail.com,(824) 341-6822,Nashville,TN,B,23,Senior,75,39,Sotheby's,TN524012,CREAM Lead Scraper,2026-06-29T06:20:26.820165
CREAM-20260629-0739,Kevin,Ramirez,kevin.ramirez@yahoo.com,(574) 215-4851,Fort Worth,TX,B,12,Senior,90,50,Sotheby's,TX219219,CREAM Lead Scraper,2026-06-29T06:20:26.820176
CREAM-20260629-0740,David,Harris,david.harris@realtor.com,(372) 856-2250,Nashville,TN,B,9,Senior,69,10,Coldwell Banker,TN188993,CREAM Lead Scraper,2026-06-29T06:20:26.820187
CREAM-20260629-0741,Christopher,Hernandez,christopher.hernandez@yahoo.com,(757) 379-4430,Indianapolis,IN,B,18,Senior,63,22,Berkshire Hathaway,IN510933,CREAM Lead Scraper,2026-06-29T06:20:26.820198
CREAM-20260629-0742,Christopher,Davis,christopher.davis@realtor.com,(460) 672-4379,Indianapolis,IN,B,6,Senior,91,36,Compass,IN704747,CREAM Lead Scraper,2026-06-29T06:20:26.820214
CREAM-20260629-0743,Jessica,Rodriguez,jessica.rodriguez@sothebysrealty.com,(922) 415-4851,Jacksonville,FL,B,25,Senior,85,34,Berkshire Hathaway,FL824805,CREAM Lead Scraper,2026-06-29T06:20:26.820225
CREAM-20260629-0744,Melissa,Martin,melissa.martin@realty.com,(976) 423-6689,Detroit,MI,B,7,Senior,67,33,Berkshire Hathaway,MI933204,CREAM Lead Scraper,2026-06-29T06:20:26.820237
CREAM-20260629-0745,James,Anderson,james.anderson@realty.com,(882) 533-5930,Indianapolis,IN,B,13,Senior,89,40,Compass,IN377816,CREAM Lead Scraper,2026-06-29T06:20:26.820247
CREAM-20260629-0746,Brandon,White,brandon.white@realty.com,(931) 539-9548,Portland,OR,B,4,Mid,75,11,Berkshire Hathaway,OR489694,CREAM Lead Scraper,2026-06-29T06:20:26.820268
CREAM-20260629-0747,Brian,Harris,brian.harris@yahoo.com,(582) 924-7151,Las Vegas,NV,B,25,Senior,63,38,Keller Williams,NV947667,CREAM Lead Scraper,2026-06-29T06:20:26.820279
CREAM-20260629-0748,Jennifer,Moore,jennifer.moore@gmail.com,(960) 201-9726,Portland,OR,B,25,Senior,96,18,Coldwell Banker,OR840126,CREAM Lead Scraper,2026-06-29T06:20:26.820289
CREAM-20260629-0749,Robert,Wilson,robert.wilson@realtor.com,(834) 903-3276,Charlotte,NC,B,18,Senior,61,9,Compass,NC720758,CREAM Lead Scraper,2026-06-29T06:20:26.820304
CREAM-20260629-0750,Matthew,Williams,matthew.williams@gmail.com,(616) 980-5582,Nashville,TN,B,12,Senior,88,40,Coldwell Banker,TN698205,CREAM Lead Scraper,2026-06-29T06:20:26.820315
CREAM-20260629-0751,Christopher,Robinson,christopher.robinson@realty.com,(418) 731-6004,Oklahoma City,OK,C,0,New,63,6,Compass,OK291840,CREAM Lead Scraper,2026-06-29T06:20:26.820328
CREAM-20260629-0752,Laura,Miller,laura.miller@yahoo.com,(869) 963-1097,Milwaukee,WI,C,7,Senior,99,26,Coldwell Banker,WI635335,CREAM Lead Scraper,2026-06-29T06:20:26.820344
CREAM-20260629-0753,David,Smith,david.smith@realty.com,(665) 741-7478,El Paso,TX,C,6,Senior,63,28,Keller Williams,TX658847,CREAM Lead Scraper,2026-06-29T06:20:26.820356
CREAM-20260629-0754,Rebecca,Davis,rebecca.davis@sothebysrealty.com,(486) 464-1300,Memphis,TN,C,2,New,62,4,Coldwell Banker,TN968929,CREAM Lead Scraper,2026-06-29T06:20:26.820367
CREAM-20260629-0755,Rachel,Williams,rachel.williams@yahoo.com,(752) 268-3894,Memphis,TN,C,13,Senior,64,19,Compass,TN771653,CREAM Lead Scraper,2026-06-29T06:20:26.820378
CREAM-20260629-0756,Jennifer,Williams,jennifer.williams@realtor.com,(336) 216-8953,Oklahoma City,OK,C,22,Senior,69,29,RE/MAX,OK276830,CREAM Lead Scraper,2026-06-29T06:20:26.820389
CREAM-20260629-0757,David,Gonzalez,david.gonzalez@realtor.com,(809) 322-2946,Louisville,KY,C,12,Senior,70,22,Independent,KY608564,CREAM Lead Scraper,2026-06-29T06:20:26.820406
CREAM-20260629-0758,Emily,Gonzalez,emily.gonzalez@gmail.com,(714) 226-8570,Milwaukee,WI,C,24,Senior,64,25,Sotheby's,WI459806,CREAM Lead Scraper,2026-06-29T06:20:26.820418
CREAM-20260629-0759,Laura,Anderson,laura.anderson@yahoo.com,(580) 295-4210,Memphis,TN,C,10,Senior,75,38,eXp Realty,TN839186,CREAM Lead Scraper,2026-06-29T06:20:26.820429
CREAM-20260629-0760,Daniel,Wilson,daniel.wilson@sothebysrealty.com,(843) 732-2656,Oklahoma City,OK,C,14,Senior,60,13,Coldwell Banker,OK452453,CREAM Lead Scraper,2026-06-29T06:20:26.820441
CREAM-20260629-0761,Lauren,Garcia,lauren.garcia@realty.com,(504) 643-9590,Louisville,KY,C,8,Senior,94,32,Sotheby's,KY191661,CREAM Lead Scraper,2026-06-29T06:20:26.820452
CREAM-20260629-0762,Emily,Smith,emily.smith@realtor.com,(399) 623-9246,Oklahoma City,OK,C,14,Senior,61,13,Sotheby's,OK248583,CREAM Lead Scraper,2026-06-29T06:20:26.820466
CREAM-20260629-0763,Ashley,Davis,ashley.davis@realtor.com,(417) 753-3765,El Paso,TX,C,8,Senior,74,22,RE/MAX,TX690448,CREAM Lead Scraper,2026-06-29T06:20:26.820478
CREAM-20260629-0764,Lisa,Anderson,lisa.anderson@gmail.com,(605) 883-3977,Memphis,TN,C,6,Senior,64,13,Compass,TN610117,CREAM Lead Scraper,2026-06-29T06:20:26.820492
CREAM-20260629-0765,Robert,Rodriguez,robert.rodriguez@realtor.com,(402) 534-6691,Milwaukee,WI,C,5,Mid,91,8,Berkshire Hathaway,WI958025,CREAM Lead Scraper,2026-06-29T06:20:26.820504
CREAM-20260629-0766,Kevin,Harris,kevin.harris@realty.com,(216) 209-9911,Oklahoma City,OK,C,0,New,72,9,Independent,OK175920,CREAM Lead Scraper,2026-06-29T06:20:26.820515
CREAM-20260629-0767,Laura,Jones,laura.jones@realty.com,(494) 820-2143,El Paso,TX,C,16,Senior,62,10,Sotheby's,TX281989,CREAM Lead Scraper,2026-06-29T06:20:26.820526
CREAM-20260629-0768,Laura,Ramirez,laura.ramirez@realtor.com,(922) 205-5449,Milwaukee,WI,C,1,New,91,6,Coldwell Banker,WI395786,CREAM Lead Scraper,2026-06-29T06:20:26.820537
CREAM-20260629-0769,Daniel,Davis,daniel.davis@realty.com,(856) 544-7658,El Paso,TX,C,3,Mid,85,2,Coldwell Banker,TX743454,CREAM Lead Scraper,2026-06-29T06:20:26.820549
CREAM-20260629-0770,David,Harris,david.harris@realty.com,(375) 792-5097,Milwaukee,WI,C,17,Senior,91,47,Berkshire Hathaway,WI308919,CREAM Lead Scraper,2026-06-29T06:20:26.820560
CREAM-20260629-0771,Rebecca,Lopez,rebecca.lopez@realty.com,(204) 238-4020,Oklahoma City,OK,C,16,Senior,94,39,Compass,OK686642,CREAM Lead Scraper,2026-06-29T06:20:26.820590
CREAM-20260629-0772,Brian,Ramirez,brian.ramirez@realtor.com,(653) 509-9881,Memphis,TN,C,3,Mid,95,20,RE/MAX,TN431435,CREAM Lead Scraper,2026-06-29T06:20:26.820608
CREAM-20260629-0773,Michelle,Brown,michelle.brown@realtor.com,(903) 648-9868,El Paso,TX,C,14,Senior,94,25,eXp Realty,TX962502,CREAM Lead Scraper,2026-06-29T06:20:26.820620
CREAM-20260629-0774,Melissa,Thomas,melissa.thomas@sothebysrealty.com,(727) 553-3349,Memphis,TN,C,23,Senior,67,23,RE/MAX,TN853594,CREAM Lead Scraper,2026-06-29T06:20:26.820631
CREAM-20260629-0775,Kevin,Rodriguez,kevin.rodriguez@sothebysrealty.com,(382) 896-8301,Memphis,TN,C,9,Senior,62,32,Berkshire Hathaway,TN639626,CREAM Lead Scraper,2026-06-29T06:20:26.820642
CREAM-20260629-0776,Rebecca,Lopez,rebecca.lopez@realtor.com,(858) 658-6087,Memphis,TN,C,22,Senior,62,43,eXp Realty,TN785924,CREAM Lead Scraper,2026-06-29T06:20:26.820653
CREAM-20260629-0777,Lisa,Sanchez,lisa.sanchez@yahoo.com,(752) 270-9579,Oklahoma City,OK,C,19,Senior,70,45,Compass,OK350259,CREAM Lead Scraper,2026-06-29T06:20:26.820664
CREAM-20260629-0778,Lisa,Gonzalez,lisa.gonzalez@realtor.com,(546) 476-1477,Milwaukee,WI,C,10,Senior,66,27,Compass,WI127162,CREAM Lead Scraper,2026-06-29T06:20:26.820676
CREAM-20260629-0779,John,Wilson,john.wilson@gmail.com,(382) 729-9187,Memphis,TN,C,21,Senior,67,29,eXp Realty,TN198427,CREAM Lead Scraper,2026-06-29T06:20:26.820690
CREAM-20260629-0780,Joshua,Thompson,joshua.thompson@realtor.com,(478) 679-4458,Oklahoma City,OK,C,13,Senior,77,13,Independent,OK462344,CREAM Lead Scraper,2026-06-29T06:20:26.820701
CREAM-20260629-0781,Ashley,Garcia,ashley.garcia@realtor.com,(682) 758-1778,Oklahoma City,OK,C,5,Mid,70,4,Compass,OK747477,CREAM Lead Scraper,2026-06-29T06:20:26.820712
CREAM-20260629-0782,Brian,Robinson,brian.robinson@yahoo.com,(708) 760-6571,Memphis,TN,C,11,Senior,100,34,Coldwell Banker,TN514408,CREAM Lead Scraper,2026-06-29T06:20:26.820726
CREAM-20260629-0783,Ashley,Harris,ashley.harris@sothebysrealty.com,(419) 640-4084,Milwaukee,WI,C,9,Senior,86,43,Sotheby's,WI552929,CREAM Lead Scraper,2026-06-29T06:20:26.820737
CREAM-20260629-0784,Joshua,Jackson,joshua.jackson@realty.com,(766) 230-2737,Oklahoma City,OK,C,5,Mid,98,19,Keller Williams,OK919515,CREAM Lead Scraper,2026-06-29T06:20:26.820748
CREAM-20260629-0785,Joshua,Jackson,joshua.jackson@yahoo.com,(395) 644-1308,Oklahoma City,OK,C,18,Senior,73,21,Independent,OK344783,CREAM Lead Scraper,2026-06-29T06:20:26.820759
CREAM-20260629-0786,Jennifer,Davis,jennifer.davis@gmail.com,(719) 523-3853,Oklahoma City,OK,C,9,Senior,89,6,Independent,OK381575,CREAM Lead Scraper,2026-06-29T06:20:26.820770
CREAM-20260629-0787,Justin,Lewis,justin.lewis@sothebysrealty.com,(735) 558-8965,Louisville,KY,C,25,Senior,67,45,Compass,KY139837,CREAM Lead Scraper,2026-06-29T06:20:26.820785
CREAM-20260629-0788,Emily,Sanchez,emily.sanchez@gmail.com,(998) 239-2337,El Paso,TX,C,18,Senior,87,47,Keller Williams,TX763966,CREAM Lead Scraper,2026-06-29T06:20:26.820796
CREAM-20260629-0789,Rebecca,Johnson,rebecca.johnson@realtor.com,(723) 697-2761,Louisville,KY,C,13,Senior,90,7,Berkshire Hathaway,KY875350,CREAM Lead Scraper,2026-06-29T06:20:26.820807
CREAM-20260629-0790,Jessica,Jackson,jessica.jackson@gmail.com,(464) 544-9115,Memphis,TN,C,17,Senior,86,32,RE/MAX,TN446922,CREAM Lead Scraper,2026-06-29T06:20:26.820818
CREAM-20260629-0791,Brian,Taylor,brian.taylor@realtor.com,(696) 973-6660,Oklahoma City,OK,C,11,Senior,77,46,Compass,OK583572,CREAM Lead Scraper,2026-06-29T06:20:26.820829
CREAM-20260629-0792,James,Lewis,james.lewis@gmail.com,(748) 667-6768,Milwaukee,WI,C,14,Senior,75,17,Berkshire Hathaway,WI159954,CREAM Lead Scraper,2026-06-29T06:20:26.820843
CREAM-20260629-0793,James,Martin,james.martin@gmail.com,(371) 877-2308,Memphis,TN,C,16,Senior,79,32,RE/MAX,TN352157,CREAM Lead Scraper,2026-06-29T06:20:26.820855
