id,name,email,phone,brokerage,city,state,zip,years_experience,transaction_volume,cream_fit_score,priority,lead_source,generated_date
CREAM-20260608-0828,David Rodriguez,david.rodriguez@email.com,(786)-324-2091,Sotheby's International,Denver,CO,28982,12,100+,70,A,Daily Scraper,2026-06-08
CREAM-20260608-0829,Anthony Moore,anthony.moore@email.com,(692)-734-1938,Redfin,Charlotte,NC,50457,2,1-10,83,A,Daily Scraper,2026-06-08
CREAM-20260608-0830,Sandra Miller,sandra.miller@email.com,(808)-857-6860,Century 21,Columbus,OH,58265,5,1-10,98,A,Daily Scraper,2026-06-08
CREAM-20260608-0831,Sarah Walker,sarah.walker@email.com,(739)-663-7158,Coldwell Banker,Bakersfield,CA,76246,0,51-100,75,B,Daily Scraper,2026-06-08
CREAM-20260608-0832,Susan Garcia,susan.garcia@email.com,(578)-416-3649,Compass,Anaheim,CA,58496,24,11-25,60,B,Daily Scraper,2026-06-08
CREAM-20260608-0833,Jennifer White,jennifer.white@email.com,(839)-671-1233,HomeSmart,Indianapolis,IN,65072,24,51-100,69,A,Daily Scraper,2026-06-08
CREAM-20260608-0834,David Sanchez,david.sanchez@email.com,(876)-402-4541,Berkshire Hathaway,Nashville,TN,30642,8,1-10,95,A,Daily Scraper,2026-06-08
CREAM-20260608-0835,Ashley Thomas,ashley.thomas@email.com,(648)-403-4449,Sotheby's International,Nashville,TN,18777,24,51-100,63,A,Daily Scraper,2026-06-08
CREAM-20260608-0836,Robert Lewis,robert.lewis@email.com,(405)-786-1793,Century 21,Oakland,CA,25283,4,11-25,64,B,Daily Scraper,2026-06-08
CREAM-20260608-0837,Lisa Lopez,lisa.lopez@email.com,(726)-701-6006,HomeSmart,Phoenix,AZ,50345,25,100+,75,A,Daily Scraper,2026-06-08
CREAM-20260608-0838,Daniel Hernandez,daniel.hernandez@email.com,(550)-355-1296,Sotheby's International,Minneapolis,MN,52557,1,51-100,62,B,Daily Scraper,2026-06-08
CREAM-20260608-0839,Margaret Lopez,margaret.lopez@email.com,(888)-407-1976,Re/Max,Omaha,NE,51283,25,11-25,94,B,Daily Scraper,2026-06-08
CREAM-20260608-0840,Karen Taylor,karen.taylor@email.com,(713)-286-2890,eXp Realty,Columbus,OH,58790,9,11-25,97,A,Daily Scraper,2026-06-08
CREAM-20260608-0841,Patricia Ramirez,patricia.ramirez@email.com,(377)-255-7066,HomeSmart,Chula Vista,CA,80464,15,1-10,75,C,Daily Scraper,2026-06-08
CREAM-20260608-0842,Nancy Perez,nancy.perez@email.com,(585)-693-9607,Realty One Group,Phoenix,AZ,49179,16,51-100,85,A,Daily Scraper,2026-06-08
CREAM-20260608-0843,Charles Moore,charles.moore@email.com,(399)-268-7372, ERA Real Estate,Arlington,TX,42606,7,1-10,84,B,Daily Scraper,2026-06-08
CREAM-20260608-0844,Christopher Robinson,christopher.robinson@email.com,(363)-679-3674,HomeSmart,San Francisco,CA,10780,5,51-100,83,A,Daily Scraper,2026-06-08
CREAM-20260608-0845,Christopher Perez,christopher.perez@email.com,(794)-339-5272,Redfin,San Jose,CA,82461,14,1-10,67,A,Daily Scraper,2026-06-08
CREAM-20260608-0846,Donald Gonzalez,donald.gonzalez@email.com,(445)-640-7262,eXp Realty,Minneapolis,MN,66000,15,11-25,89,B,Daily Scraper,2026-06-08
CREAM-20260608-0847,David Clark,david.clark@email.com,(738)-920-2303, ERA Real Estate,Phoenix,AZ,65846,13,51-100,83,A,Daily Scraper,2026-06-08
CREAM-20260608-0848,Jessica Miller,jessica.miller@email.com,(798)-254-7690,Sotheby's International,Chandler,AZ,63019,17,51-100,74,C,Daily Scraper,2026-06-08
CREAM-20260608-0849,Matthew Jackson,matthew.jackson@email.com,(742)-578-4428,Sotheby's International,Tucson,AZ,35629,11,51-100,69,B,Daily Scraper,2026-06-08
CREAM-20260608-0850,Richard Hernandez,richard.hernandez@email.com,(746)-721-7866,Berkshire Hathaway,Dallas,TX,75817,5,100+,93,A,Daily Scraper,2026-06-08
CREAM-20260608-0851,Michael Garcia,michael.garcia@email.com,(204)-496-5390,Better Homes & Gardens,Jacksonville,FL,97697,23,11-25,71,A,Daily Scraper,2026-06-08
CREAM-20260608-0852,Michael Taylor,michael.taylor@email.com,(839)-440-8087,Keller Williams,Charlotte,NC,31500,6,51-100,81,A,Daily Scraper,2026-06-08
CREAM-20260608-0853,James Gonzalez,james.gonzalez@email.com,(295)-910-9502, ERA Real Estate,Milwaukee,WI,33340,17,51-100,99,B,Daily Scraper,2026-06-08
CREAM-20260608-0854,Daniel Jackson,daniel.jackson@email.com,(936)-605-3201,Coldwell Banker,Riverside,CA,26098,19,26-50,68,C,Daily Scraper,2026-06-08
CREAM-20260608-0855,Charles Rodriguez,charles.rodriguez@email.com,(604)-632-4712,Keller Williams,Fort Worth,TX,61286,13,11-25,70,A,Daily Scraper,2026-06-08
CREAM-20260608-0856,Robert Hernandez,robert.hernandez@email.com,(771)-761-9387,Re/Max,Raleigh,NC,50468,5,1-10,62,B,Daily Scraper,2026-06-08
CREAM-20260608-0857,Ashley Harris,ashley.harris@email.com,(847)-798-6569,Better Homes & Gardens,San Antonio,TX,57659,20,1-10,70,A,Daily Scraper,2026-06-08
CREAM-20260608-0858,Joseph Moore,joseph.moore@email.com,(837)-287-8263,Century 21,Portland,OR,14657,25,1-10,60,A,Daily Scraper,2026-06-08
CREAM-20260608-0859,Sandra Lee,sandra.lee@email.com,(289)-995-8554,Coldwell Banker,Jacksonville,FL,85132,19,51-100,97,A,Daily Scraper,2026-06-08
CREAM-20260608-0860,John Martinez,john.martinez@email.com,(924)-421-2999,Keller Williams,Albuquerque,NM,72779,4,26-50,65,B,Daily Scraper,2026-06-08
CREAM-20260608-0861,Sarah Lewis,sarah.lewis@email.com,(930)-746-7196,Better Homes & Gardens,Tulsa,OK,82450,22,11-25,62,B,Daily Scraper,2026-06-08
CREAM-20260608-0862,Mary Martin,mary.martin@email.com,(766)-937-8044,Better Homes & Gardens,Milwaukee,WI,22882,15,26-50,96,B,Daily Scraper,2026-06-08
CREAM-20260608-0863,Mary Lewis,mary.lewis@email.com,(451)-511-1021,Berkshire Hathaway,Albuquerque,NM,89601,19,100+,77,B,Daily Scraper,2026-06-08
CREAM-20260608-0864,Susan Anderson,susan.anderson@email.com,(634)-960-5424,Re/Max,Anaheim,CA,13399,11,100+,76,B,Daily Scraper,2026-06-08
CREAM-20260608-0865,Richard Lee,richard.lee@email.com,(837)-639-8232,Exit Realty,Detroit,MI,88437,12,26-50,89,A,Daily Scraper,2026-06-08
CREAM-20260608-0866,Matthew Robinson,matthew.robinson@email.com,(277)-965-6189,Re/Max,Charlotte,NC,32017,25,100+,81,A,Daily Scraper,2026-06-08
CREAM-20260608-0867,Michael Hernandez,michael.hernandez@email.com,(782)-288-1202,Compass,Atlanta,GA,74159,20,51-100,83,B,Daily Scraper,2026-06-08
CREAM-20260608-0868,Michael Harris,michael.harris@email.com,(200)-847-6599,Better Homes & Gardens,Columbus,OH,98820,22,100+,98,A,Daily Scraper,2026-06-08
CREAM-20260608-0869,Thomas Lee,thomas.lee@email.com,(632)-353-6987, ERA Real Estate,Raleigh,NC,73121,17,26-50,81,B,Daily Scraper,2026-06-08
CREAM-20260608-0870,John Brown,john.brown@email.com,(367)-254-8547,Re/Max,Denver,CO,97926,14,26-50,85,A,Daily Scraper,2026-06-08
CREAM-20260608-0871,Mark Brown,mark.brown@email.com,(242)-458-7390,Better Homes & Gardens,Denver,CO,55603,1,100+,64,A,Daily Scraper,2026-06-08
CREAM-20260608-0872,Jessica Anderson,jessica.anderson@email.com,(587)-104-1232,Re/Max,Fresno,CA,38139,13,11-25,60,B,Daily Scraper,2026-06-08
CREAM-20260608-0873,Robert Jones,robert.jones@email.com,(223)-777-4395,Re/Max,Milwaukee,WI,13677,5,26-50,88,B,Daily Scraper,2026-06-08
CREAM-20260608-0874,Daniel Clark,daniel.clark@email.com,(929)-241-7889,Realty One Group,Tucson,AZ,95113,17,11-25,70,B,Daily Scraper,2026-06-08
CREAM-20260608-0875,Daniel Johnson,daniel.johnson@email.com,(357)-545-3964,Century 21,New Orleans,LA,44242,4,51-100,97,B,Daily Scraper,2026-06-08
CREAM-20260608-0876,Joseph Martinez,joseph.martinez@email.com,(553)-983-3699,Century 21,Boston,MA,15129,16,51-100,61,A,Daily Scraper,2026-06-08
CREAM-20260608-0877,Margaret Taylor,margaret.taylor@email.com,(504)-370-6075,Redfin,Richmond,VA,37198,8,11-25,96,C,Daily Scraper,2026-06-08
CREAM-20260608-0878,Lisa Moore,lisa.moore@email.com,(235)-977-3828,Better Homes & Gardens,St. Louis,MO,88644,2,100+,77,C,Daily Scraper,2026-06-08
CREAM-20260608-0879,Lisa Taylor,lisa.taylor@email.com,(439)-906-6798,Exit Realty,New Orleans,LA,70714,22,51-100,97,B,Daily Scraper,2026-06-08
CREAM-20260608-0880,William Taylor,william.taylor@email.com,(604)-929-1629,Compass,New Orleans,LA,63124,24,26-50,73,B,Daily Scraper,2026-06-08
CREAM-20260608-0881,Jessica Rodriguez,jessica.rodriguez@email.com,(884)-320-3147,Compass,Spokane,WA,98175,13,1-10,65,C,Daily Scraper,2026-06-08
CREAM-20260608-0882,William Clark,william.clark@email.com,(857)-580-2187,Keller Williams,Fresno,CA,83437,18,1-10,67,B,Daily Scraper,2026-06-08
CREAM-20260608-0883,Lisa Garcia,lisa.garcia@email.com,(418)-842-9262,Century 21,Lexington,KY,14168,23,51-100,64,C,Daily Scraper,2026-06-08
CREAM-20260608-0884,Matthew Young,matthew.young@email.com,(966)-217-3109,Exit Realty,Philadelphia,PA,26462,3,1-10,88,A,Daily Scraper,2026-06-08
CREAM-20260608-0885,Sandra Davis,sandra.davis@email.com,(921)-772-2362,Better Homes & Gardens,San Diego,CA,50143,13,1-10,77,A,Daily Scraper,2026-06-08
CREAM-20260608-0886,Ashley Lee,ashley.lee@email.com,(638)-276-2922,Sotheby's International,Fort Wayne,IN,80166,9,11-25,65,C,Daily Scraper,2026-06-08
CREAM-20260608-0887,Robert Sanchez,robert.sanchez@email.com,(662)-712-8449,Realty One Group,Detroit,MI,25966,5,1-10,85,A,Daily Scraper,2026-06-08
CREAM-20260608-0888,Susan Williams,susan.williams@email.com,(658)-559-2138,Exit Realty,San Antonio,TX,52946,18,51-100,97,A,Daily Scraper,2026-06-08
CREAM-20260608-0889,Barbara Wilson,barbara.wilson@email.com,(215)-162-1254,Berkshire Hathaway,Colorado Springs,CO,64693,25,100+,89,B,Daily Scraper,2026-06-08
CREAM-20260608-0890,Michael Martinez,michael.martinez@email.com,(859)-393-2223,Century 21,Chesapeake,VA,51658,13,26-50,69,C,Daily Scraper,2026-06-08
CREAM-20260608-0891,Michael Thomas,michael.thomas@email.com,(595)-369-4994,Realty One Group,Louisville,KY,14061,23,11-25,96,B,Daily Scraper,2026-06-08
CREAM-20260608-0892,Margaret Wilson,margaret.wilson@email.com,(620)-588-3661,Compass,Baltimore,MD,47688,22,1-10,68,B,Daily Scraper,2026-06-08
CREAM-20260608-0893,Robert Martinez,robert.martinez@email.com,(935)-488-9731,Better Homes & Gardens,Cincinnati,OH,92531,8,11-25,98,C,Daily Scraper,2026-06-08
CREAM-20260608-0894,James Miller,james.miller@email.com,(641)-415-6801,Redfin,Omaha,NE,59522,24,51-100,78,B,Daily Scraper,2026-06-08
CREAM-20260608-0895,Robert Lee,robert.lee@email.com,(378)-595-4198,Realty One Group,Nashville,TN,93904,21,51-100,81,A,Daily Scraper,2026-06-08
CREAM-20260608-0896,Sandra Harris,sandra.harris@email.com,(354)-586-6286, ERA Real Estate,Denver,CO,14555,14,100+,68,A,Daily Scraper,2026-06-08
CREAM-20260608-0897,Jessica Moore,jessica.moore@email.com,(390)-661-7167, ERA Real Estate,Omaha,NE,21798,12,11-25,65,B,Daily Scraper,2026-06-08
CREAM-20260608-0898,Joseph Taylor,joseph.taylor@email.com,(284)-742-5136,Coldwell Banker,Anaheim,CA,28532,11,1-10,99,B,Daily Scraper,2026-06-08
CREAM-20260608-0899,Donald Jones,donald.jones@email.com,(282)-623-1125,Berkshire Hathaway,Raleigh,NC,36411,11,26-50,81,B,Daily Scraper,2026-06-08
CREAM-20260608-0900,Susan Lee,susan.lee@email.com,(899)-472-2604,Berkshire Hathaway,Irving,TX,66973,5,1-10,87,C,Daily Scraper,2026-06-08
CREAM-20260608-0901,Linda Miller,linda.miller@email.com,(472)-587-6585,Keller Williams,Portland,OR,57776,2,11-25,61,A,Daily Scraper,2026-06-08
CREAM-20260608-0902,Thomas Lopez,thomas.lopez@email.com,(470)-352-9776,HomeSmart,Honolulu,HI,77351,5,1-10,61,B,Daily Scraper,2026-06-08
CREAM-20260608-0903,Christopher Johnson,christopher.johnson@email.com,(266)-252-9274,Compass,Chicago,IL,91207,4,100+,82,A,Daily Scraper,2026-06-08
CREAM-20260608-0904,Christopher Martinez,christopher.martinez@email.com,(830)-253-9052,Berkshire Hathaway,Tucson,AZ,84632,14,26-50,76,B,Daily Scraper,2026-06-08
CREAM-20260608-0905,Matthew Williams,matthew.williams@email.com,(363)-175-4419,Realty One Group,Indianapolis,IN,18513,4,100+,77,A,Daily Scraper,2026-06-08
CREAM-20260608-0906,Karen Hernandez,karen.hernandez@email.com,(840)-485-4934,Realty One Group,Oklahoma City,OK,77812,8,1-10,93,A,Daily Scraper,2026-06-08
CREAM-20260608-0907,Linda Martin,linda.martin@email.com,(530)-983-6313,Sotheby's International,Reno,NV,64208,25,1-10,99,C,Daily Scraper,2026-06-08
CREAM-20260608-0908,Sandra Perez,sandra.perez@email.com,(791)-425-3647,Re/Max,Indianapolis,IN,49722,24,100+,88,A,Daily Scraper,2026-06-08
CREAM-20260608-0909,David Harris,david.harris@email.com,(287)-468-7231,Better Homes & Gardens,Las Vegas,NV,85405,21,51-100,91,A,Daily Scraper,2026-06-08
CREAM-20260608-0910,William Davis,william.davis@email.com,(225)-606-5012,Redfin,Arlington,TX,65044,2,100+,71,B,Daily Scraper,2026-06-08
CREAM-20260608-0911,Charles Miller,charles.miller@email.com,(741)-864-4594,Century 21,New Orleans,LA,15204,20,100+,65,B,Daily Scraper,2026-06-08
CREAM-20260608-0912,Karen Sanchez,karen.sanchez@email.com,(873)-247-7100,Better Homes & Gardens,Santa Ana,CA,82682,19,51-100,72,B,Daily Scraper,2026-06-08
CREAM-20260608-0913,Jennifer Ramirez,jennifer.ramirez@email.com,(694)-113-1319, ERA Real Estate,Minneapolis,MN,63990,14,1-10,83,B,Daily Scraper,2026-06-08
CREAM-20260608-0914,Christopher Ramirez,christopher.ramirez@email.com,(809)-120-4061,Compass,Chula Vista,CA,79348,7,100+,67,C,Daily Scraper,2026-06-08
CREAM-20260608-0915,David Lee,david.lee@email.com,(628)-366-8270,Realty One Group,Atlanta,GA,44667,9,1-10,74,B,Daily Scraper,2026-06-08
CREAM-20260608-0916,Jessica Young,jessica.young@email.com,(261)-828-5044,Realty One Group,Tampa,FL,63305,23,100+,65,B,Daily Scraper,2026-06-08
CREAM-20260608-0917,Ashley Garcia,ashley.garcia@email.com,(202)-293-7220,Berkshire Hathaway,Jacksonville,FL,81779,13,1-10,89,A,Daily Scraper,2026-06-08
CREAM-20260608-0918,Robert Garcia,robert.garcia@email.com,(286)-745-7360,Century 21,Irving,TX,86888,20,1-10,100,C,Daily Scraper,2026-06-08
CREAM-20260608-0919,John Hernandez,john.hernandez@email.com,(206)-435-8384,Century 21,Albuquerque,NM,73511,22,100+,73,B,Daily Scraper,2026-06-08
CREAM-20260608-0920,Charles Ramirez,charles.ramirez@email.com,(422)-642-8620,Re/Max,Fort Wayne,IN,85647,4,100+,79,C,Daily Scraper,2026-06-08
CREAM-20260608-0921,Jessica Perez,jessica.perez@email.com,(984)-282-9056,eXp Realty,Madison,WI,82973,3,26-50,89,C,Daily Scraper,2026-06-08
CREAM-20260608-0922,James Johnson,james.johnson@email.com,(217)-309-4203,Redfin,Austin,TX,12145,16,26-50,67,A,Daily Scraper,2026-06-08
CREAM-20260608-0923,Ashley Harris,ashley.harris@email.com,(903)-140-1147,Compass,Durham,NC,54893,24,100+,71,C,Daily Scraper,2026-06-08
CREAM-20260608-0924,Jennifer Jones,jennifer.jones@email.com,(687)-900-9881,Re/Max,Denver,CO,33697,10,51-100,99,A,Daily Scraper,2026-06-08
CREAM-20260608-0925,Mary Garcia,mary.garcia@email.com,(969)-594-3079, ERA Real Estate,Tampa,FL,43307,22,11-25,79,B,Daily Scraper,2026-06-08
CREAM-20260608-0926,Susan Lopez,susan.lopez@email.com,(240)-164-3929,eXp Realty,Buffalo,NY,40174,15,51-100,67,C,Daily Scraper,2026-06-08
CREAM-20260608-0927,Charles Young,charles.young@email.com,(554)-139-6579,Berkshire Hathaway,Seattle,WA,19274,22,26-50,75,A,Daily Scraper,2026-06-08
CREAM-20260608-0928,Patricia Taylor,patricia.taylor@email.com,(767)-208-5075,Sotheby's International,Denver,CO,36236,6,11-25,67,A,Daily Scraper,2026-06-08
CREAM-20260608-0929,Lisa Wilson,lisa.wilson@email.com,(571)-399-2510,Sotheby's International,Tulsa,OK,78359,3,11-25,81,B,Daily Scraper,2026-06-08
CREAM-20260608-0930,Sandra Davis,sandra.davis@email.com,(956)-483-4548,Coldwell Banker,Raleigh,NC,55135,6,1-10,77,B,Daily Scraper,2026-06-08
CREAM-20260608-0931,Jennifer Rodriguez,jennifer.rodriguez@email.com,(251)-863-9603,Century 21,Reno,NV,21025,16,1-10,90,C,Daily Scraper,2026-06-08
CREAM-20260608-0932,Matthew Wilson,matthew.wilson@email.com,(983)-249-9415,eXp Realty,Dallas,TX,64100,6,26-50,77,A,Daily Scraper,2026-06-08
CREAM-20260608-0933,Thomas Brown,thomas.brown@email.com,(395)-421-8052,Keller Williams,Austin,TX,96656,9,1-10,83,A,Daily Scraper,2026-06-08
CREAM-20260608-0934,Michael Garcia,michael.garcia@email.com,(443)-296-2422,Coldwell Banker,Las Vegas,NV,55565,11,26-50,91,A,Daily Scraper,2026-06-08
CREAM-20260608-0935,Donald Brown,donald.brown@email.com,(669)-400-2331,Coldwell Banker,Nashville,TN,22532,8,11-25,80,A,Daily Scraper,2026-06-08
CREAM-20260608-0936,Margaret Lopez,margaret.lopez@email.com,(750)-746-5522,Re/Max,Buffalo,NY,76463,20,26-50,61,C,Daily Scraper,2026-06-08
CREAM-20260608-0937,Jennifer Anderson,jennifer.anderson@email.com,(316)-699-2975,Sotheby's International,Honolulu,HI,96848,5,11-25,88,B,Daily Scraper,2026-06-08
CREAM-20260608-0938,James Williams,james.williams@email.com,(361)-643-9842,eXp Realty,Toledo,OH,65749,5,51-100,84,C,Daily Scraper,2026-06-08
CREAM-20260608-0939,Patricia White,patricia.white@email.com,(308)-305-6784,Sotheby's International,Detroit,MI,59889,12,26-50,63,A,Daily Scraper,2026-06-08
CREAM-20260608-0940,Joseph Sanchez,joseph.sanchez@email.com,(480)-894-5841,Compass,Louisville,KY,31573,19,1-10,82,B,Daily Scraper,2026-06-08
CREAM-20260608-0941,Sandra Ramirez,sandra.ramirez@email.com,(243)-604-5376,Keller Williams,Mesa,AZ,45971,16,51-100,96,B,Daily Scraper,2026-06-08
CREAM-20260608-0942,Robert Jones,robert.jones@email.com,(784)-781-6874,eXp Realty,Chesapeake,VA,44297,16,26-50,60,C,Daily Scraper,2026-06-08
CREAM-20260608-0943,Robert Martinez,robert.martinez@email.com,(940)-267-9222,Berkshire Hathaway,Phoenix,AZ,63748,18,26-50,62,A,Daily Scraper,2026-06-08
CREAM-20260608-0944,Jessica Rodriguez,jessica.rodriguez@email.com,(439)-622-1409,Realty One Group,Buffalo,NY,55403,4,26-50,75,C,Daily Scraper,2026-06-08
CREAM-20260608-0945,Ashley Brown,ashley.brown@email.com,(457)-469-3424,Compass,Seattle,WA,18885,0,51-100,60,A,Daily Scraper,2026-06-08
CREAM-20260608-0946,Jennifer Robinson,jennifer.robinson@email.com,(783)-331-6722,Berkshire Hathaway,Riverside,CA,57600,2,100+,98,C,Daily Scraper,2026-06-08
CREAM-20260608-0947,Robert Young,robert.young@email.com,(909)-334-2509,Century 21,Chicago,IL,50125,23,1-10,61,A,Daily Scraper,2026-06-08
CREAM-20260608-0948,Richard Wilson,richard.wilson@email.com,(668)-825-5133,Realty One Group,Seattle,WA,30454,6,26-50,84,A,Daily Scraper,2026-06-08
CREAM-20260608-0949,Linda Lewis,linda.lewis@email.com,(308)-741-5409,Better Homes & Gardens,Fresno,CA,83169,2,11-25,94,B,Daily Scraper,2026-06-08
CREAM-20260608-0950,Charles Garcia,charles.garcia@email.com,(872)-892-8808, ERA Real Estate,Houston,TX,31402,4,26-50,66,A,Daily Scraper,2026-06-08
CREAM-20260608-0951,Daniel Sanchez,daniel.sanchez@email.com,(421)-448-1827, ERA Real Estate,Tulsa,OK,39503,13,100+,83,B,Daily Scraper,2026-06-08
CREAM-20260608-0952,Patricia Martinez,patricia.martinez@email.com,(597)-740-5572,HomeSmart,Omaha,NE,82340,8,1-10,94,B,Daily Scraper,2026-06-08
CREAM-20260608-0953,Sandra Harris,sandra.harris@email.com,(560)-838-3448,Keller Williams,Milwaukee,WI,41871,8,11-25,74,B,Daily Scraper,2026-06-08
CREAM-20260608-0954,John Sanchez,john.sanchez@email.com,(551)-895-7018,Realty One Group,Dallas,TX,67885,24,100+,78,A,Daily Scraper,2026-06-08
CREAM-20260608-0955,Christopher Sanchez,christopher.sanchez@email.com,(413)-552-2062,Re/Max,Scottsdale,AZ,41412,12,26-50,94,C,Daily Scraper,2026-06-08
CREAM-20260608-0956,Mark Thompson,mark.thompson@email.com,(711)-512-5803, ERA Real Estate,Mesa,AZ,39837,7,100+,61,B,Daily Scraper,2026-06-08
CREAM-20260608-0957,Mary Wilson,mary.wilson@email.com,(651)-423-9149,eXp Realty,Tampa,FL,70162,22,51-100,79,B,Daily Scraper,2026-06-08
CREAM-20260608-0958,William Sanchez,william.sanchez@email.com,(585)-280-1373,Redfin,Anaheim,CA,28445,11,11-25,83,B,Daily Scraper,2026-06-08
CREAM-20260608-0959,Ashley Young,ashley.young@email.com,(245)-525-8412,Century 21,Scottsdale,AZ,84780,3,100+,99,C,Daily Scraper,2026-06-08
CREAM-20260608-0960,David Lewis,david.lewis@email.com,(941)-675-6182,Redfin,Charlotte,NC,19929,25,100+,68,A,Daily Scraper,2026-06-08
CREAM-20260608-0961,Jessica Gonzalez,jessica.gonzalez@email.com,(557)-637-8313,Berkshire Hathaway,Stockton,CA,49310,16,51-100,80,C,Daily Scraper,2026-06-08
CREAM-20260608-0962,Karen Perez,karen.perez@email.com,(699)-409-6760,HomeSmart,Spokane,WA,47341,0,100+,82,C,Daily Scraper,2026-06-08
CREAM-20260608-0963,Robert Young,robert.young@email.com,(742)-222-4617, ERA Real Estate,Chandler,AZ,48221,3,1-10,87,C,Daily Scraper,2026-06-08
CREAM-20260608-0964,Richard Taylor,richard.taylor@email.com,(305)-393-7580,Redfin,Stockton,CA,79683,10,11-25,73,C,Daily Scraper,2026-06-08
CREAM-20260608-0965,Barbara Perez,barbara.perez@email.com,(480)-156-1428,Compass,San Diego,CA,46407,11,11-25,83,A,Daily Scraper,2026-06-08
CREAM-20260608-0966,Susan Gonzalez,susan.gonzalez@email.com,(316)-738-1462,Sotheby's International,Oklahoma City,OK,45347,3,26-50,75,A,Daily Scraper,2026-06-08
CREAM-20260608-0967,Michael Young,michael.young@email.com,(672)-271-3523,Berkshire Hathaway,Fresno,CA,86116,15,100+,82,B,Daily Scraper,2026-06-08
CREAM-20260608-0968,Matthew Thompson,matthew.thompson@email.com,(612)-360-5030,Century 21,Cleveland,OH,12261,16,1-10,65,B,Daily Scraper,2026-06-08
CREAM-20260608-0969,Barbara Davis,barbara.davis@email.com,(942)-755-5162,Sotheby's International,St. Paul,MN,73891,25,1-10,85,C,Daily Scraper,2026-06-08
CREAM-20260608-0970,Mark Lee,mark.lee@email.com,(617)-305-3012,eXp Realty,Toledo,OH,71590,15,1-10,74,C,Daily Scraper,2026-06-08
CREAM-20260608-0971,Donald Sanchez,donald.sanchez@email.com,(988)-784-6319,Sotheby's International,Pittsburgh,PA,70658,20,26-50,95,C,Daily Scraper,2026-06-08
CREAM-20260608-0972,Elizabeth Walker,elizabeth.walker@email.com,(818)-321-9498,HomeSmart,Durham,NC,98658,8,11-25,90,C,Daily Scraper,2026-06-08
CREAM-20260608-0973,William Gonzalez,william.gonzalez@email.com,(679)-196-7649,Realty One Group,Seattle,WA,18538,22,11-25,66,A,Daily Scraper,2026-06-08
CREAM-20260608-0974,Betty Taylor,betty.taylor@email.com,(575)-315-1162,Exit Realty,Charlotte,NC,89722,0,26-50,99,A,Daily Scraper,2026-06-08
CREAM-20260608-0975,Susan Robinson,susan.robinson@email.com,(478)-932-4127, ERA Real Estate,Phoenix,AZ,80486,17,1-10,82,A,Daily Scraper,2026-06-08
CREAM-20260608-0976,Betty Gonzalez,betty.gonzalez@email.com,(896)-698-1037,Keller Williams,Tulsa,OK,49054,18,51-100,92,B,Daily Scraper,2026-06-08
CREAM-20260608-0977,Barbara Williams,barbara.williams@email.com,(881)-661-5858,Re/Max,Memphis,TN,32475,23,11-25,69,A,Daily Scraper,2026-06-08
CREAM-20260608-0978,Michael Johnson,michael.johnson@email.com,(823)-501-3869,Sotheby's International,Chandler,AZ,76273,6,11-25,79,C,Daily Scraper,2026-06-08
CREAM-20260608-0979,Donald Davis,donald.davis@email.com,(435)-441-5256,Redfin,Santa Ana,CA,75160,20,51-100,71,B,Daily Scraper,2026-06-08
CREAM-20260608-0980,Robert Lopez,robert.lopez@email.com,(729)-104-7274,Re/Max,Baltimore,MD,20431,4,26-50,63,B,Daily Scraper,2026-06-08
CREAM-20260608-0981,Joseph Young,joseph.young@email.com,(870)-283-3313,Keller Williams,Scottsdale,AZ,20175,19,100+,60,C,Daily Scraper,2026-06-08
CREAM-20260608-0982,Elizabeth Smith,elizabeth.smith@email.com,(767)-488-2058,HomeSmart,Cleveland,OH,40703,10,1-10,73,B,Daily Scraper,2026-06-08
CREAM-20260608-0983,Thomas Robinson,thomas.robinson@email.com,(750)-887-1013,Coldwell Banker,Jacksonville,FL,13524,20,11-25,84,A,Daily Scraper,2026-06-08
CREAM-20260608-0984,Michael White,michael.white@email.com,(822)-663-7680,Redfin,Bakersfield,CA,68403,4,100+,84,B,Daily Scraper,2026-06-08
CREAM-20260608-0985,Patricia Moore,patricia.moore@email.com,(604)-929-6422,Coldwell Banker,Atlanta,GA,10840,9,11-25,76,B,Daily Scraper,2026-06-08
CREAM-20260608-0986,Lisa Martinez,lisa.martinez@email.com,(806)-797-7977,eXp Realty,Tampa,FL,77624,16,51-100,73,B,Daily Scraper,2026-06-08
CREAM-20260608-0987,Mark Anderson,mark.anderson@email.com,(822)-454-3217,Re/Max,Miami,FL,62819,5,26-50,84,B,Daily Scraper,2026-06-08
CREAM-20260608-0988,Karen Martinez,karen.martinez@email.com,(943)-925-3817,Compass,Minneapolis,MN,77307,3,51-100,80,B,Daily Scraper,2026-06-08
CREAM-20260608-0989,Elizabeth Walker,elizabeth.walker@email.com,(734)-947-5787,eXp Realty,Miami,FL,80372,22,51-100,89,B,Daily Scraper,2026-06-08
CREAM-20260608-0990,Richard Clark,richard.clark@email.com,(593)-414-4487,Re/Max,Phoenix,AZ,17096,15,51-100,81,A,Daily Scraper,2026-06-08
CREAM-20260608-0991,Linda Walker,linda.walker@email.com,(232)-263-3853,Better Homes & Gardens,Newark,NJ,84925,13,100+,63,C,Daily Scraper,2026-06-08
CREAM-20260608-0992,Linda Anderson,linda.anderson@email.com,(397)-101-9562,Re/Max,Chandler,AZ,97888,9,11-25,60,C,Daily Scraper,2026-06-08
